geoid,tract_name,hh_total,hh_no_vehicle,hh_one_vehicle,hh_two_vehicle,hh_three_plus_vehicle,pct_hh_no_vehicle,pct_hh_one_vehicle,pct_hh_two_vehicle,pct_hh_three_plus_vehicle
17031711100,Census Tract 7111; Cook County; Illinois,1037,134,506,330,57,0.12921890067502412,0.4879459980713597,0.31822565091610416,0.054966248794599805
17031711200,Census Tract 7112; Cook County; Illinois,1700,327,614,526,217,0.1923529411764706,0.3611764705882353,0.30941176470588233,0.12764705882352942
17031711300,Census Tract 7113; Cook County; Illinois,688,154,261,214,22,0.2238372093023256,0.3793604651162791,0.311046511627907,0.03197674418604651
17031711400,Census Tract 7114; Cook County; Illinois,878,170,402,220,39,0.19362186788154898,0.45785876993166286,0.2505694760820046,0.04441913439635535
17031711500,Census Tract 7115; Cook County; Illinois,818,84,325,382,19,0.10268948655256724,0.3973105134474328,0.4669926650366748,0.023227383863080684
17031720100,Census Tract 7201; Cook County; Illinois,1111,19,323,478,209,0.017101710171017102,0.2907290729072907,0.4302430243024302,0.18811881188118812
17031720200,Census Tract 7202; Cook County; Illinois,1547,105,506,676,214,0.06787330316742081,0.3270846800258565,0.4369747899159664,0.1383322559793148
17031720300,Census Tract 7203; Cook County; Illinois,1473,87,552,664,118,0.059063136456211814,0.37474541751527496,0.45078071961982347,0.08010862186014936
17031720400,Census Tract 7204; Cook County; Illinois,692,42,243,319,62,0.06069364161849711,0.3511560693641618,0.46098265895953755,0.08959537572254335
17031720500,Census Tract 7205; Cook County; Illinois,726,3,272,327,101,0.004132231404958678,0.3746556473829201,0.45041322314049587,0.13911845730027547
17031720600,Census Tract 7206; Cook County; Illinois,633,31,163,342,73,0.04897314375987362,0.2575039494470774,0.5402843601895735,0.11532385466034756
17031720700,Census Tract 7207; Cook County; Illinois,1269,171,496,504,93,0.1347517730496454,0.3908589440504334,0.3971631205673759,0.07328605200945626
17031730100,Census Tract 7301; Cook County; Illinois,966,169,541,220,36,0.17494824016563146,0.5600414078674948,0.2277432712215321,0.037267080745341616
17031730201,Census Tract 7302.01; Cook County; Illinois,2124,500,803,473,348,0.23540489642184556,0.378060263653484,0.2226930320150659,0.1638418079096045
17031730202,Census Tract 7302.02; Cook County; Illinois,966,71,439,408,48,0.07349896480331262,0.45445134575569357,0.422360248447205,0.049689440993788817
17031730300,Census Tract 7303; Cook County; Illinois,354,94,145,78,37,0.2655367231638418,0.4096045197740113,0.22033898305084745,0.10451977401129943
17031730400,Census Tract 7304; Cook County; Illinois,1395,203,445,672,47,0.14551971326164875,0.31899641577060933,0.4817204301075269,0.03369175627240143
17031730500,Census Tract 7305; Cook County; Illinois,1813,337,702,604,170,0.18587975730832873,0.38720353006067293,0.33314947600661887,0.09376723662437948
17031730600,Census Tract 7306; Cook County; Illinois,1082,153,411,331,187,0.1414048059149723,0.3798521256931608,0.30591497227356745,0.17282809611829944
17031730700,Census Tract 7307; Cook County; Illinois,774,190,291,211,44,0.2454780361757106,0.375968992248062,0.27260981912144705,0.056847545219638244
17031740100,Census Tract 7401; Cook County; Illinois,1243,19,704,375,125,0.015285599356395816,0.5663716814159292,0.3016894609814964,0.1005631536604988
17031740200,Census Tract 7402; Cook County; Illinois,2141,165,614,1097,174,0.07706679121905652,0.28678187762727697,0.5123773937412424,0.0812704343764596
17031740300,Census Tract 7403; Cook County; Illinois,1929,38,701,816,286,0.019699326075686883,0.3634007257646449,0.4230171073094868,0.14826334888543286
17031740400,Census Tract 7404; Cook County; Illinois,1899,66,892,707,185,0.03475513428120063,0.4697209057398631,0.3723012111637704,0.09741969457609267
17031750100,Census Tract 7501; Cook County; Illinois,1559,154,956,259,127,0.09878127004490057,0.6132135984605517,0.16613213598460552,0.0814624759461193
17031750200,Census Tract 7502; Cook County; Illinois,1466,192,668,466,140,0.13096862210095497,0.45566166439290584,0.3178717598908595,0.09549795361527967
17031750300,Census Tract 7503; Cook County; Illinois,988,108,336,412,126,0.10931174089068826,0.340080971659919,0.41700404858299595,0.12753036437246965
17031750400,Census Tract 7504; Cook County; Illinois,1281,32,570,503,143,0.02498048399687744,0.4449648711943794,0.39266198282591724,0.11163153786104606
17031750500,Census Tract 7505; Cook County; Illinois,1980,405,745,605,80,0.20454545454545456,0.37626262626262624,0.3055555555555556,0.04040404040404041
17031750600,Census Tract 7506; Cook County; Illinois,1234,101,806,198,62,0.08184764991896272,0.653160453808752,0.16045380875202594,0.050243111831442464
17031760801,Census Tract 7608.01; Cook County; Illinois,2342,220,1631,439,35,0.09393680614859094,0.6964133219470539,0.1874466268146883,0.014944491887275833
17031760802,Census Tract 7608.02; Cook County; Illinois,1169,114,542,400,66,0.09751924721984602,0.4636441402908469,0.3421727972626176,0.05645851154833191
17031760803,Census Tract 7608.03; Cook County; Illinois,2986,101,1379,1082,245,0.033824514400535834,0.4618218352310784,0.362357669122572,0.08204956463496316
17031770201,Census Tract 7702.01; Cook County; Illinois,2801,197,1143,1089,233,0.07033202427704391,0.40806854694751876,0.3887897179578722,0.08318457693680828
17031770202,Census Tract 7702.02; Cook County; Illinois,1942,87,940,794,80,0.04479917610710608,0.4840370751802266,0.40885684860968075,0.0411946446961895
17031770300,Census Tract 7703; Cook County; Illinois,2791,108,934,1109,422,0.0386958079541383,0.3346470798996775,0.3973486205661053,0.15120028663561447
17031770400,Census Tract 7704; Cook County; Illinois,1656,72,583,651,268,0.043478260869565216,0.35205314009661837,0.39311594202898553,0.16183574879227053
17031770500,Census Tract 7705; Cook County; Illinois,1161,9,369,433,333,0.007751937984496124,0.3178294573643411,0.37295434969853575,0.2868217054263566
17031770601,Census Tract 7706.01; Cook County; Illinois,1126,25,274,500,156,0.022202486678507993,0.2433392539964476,0.44404973357015987,0.13854351687388988
17031770602,Census Tract 7706.02; Cook County; Illinois,1541,140,508,599,219,0.09085009733939,0.32965606748864373,0.3887086307592472,0.14211550940947437
17031770700,Census Tract 7707; Cook County; Illinois,1148,103,557,353,109,0.0897212543554007,0.48519163763066203,0.3074912891986063,0.09494773519163763
17031770800,Census Tract 7708; Cook County; Illinois,2002,107,752,722,249,0.05344655344655345,0.3756243756243756,0.36063936063936064,0.12437562437562437
17031770901,Census Tract 7709.01; Cook County; Illinois,1936,237,532,821,308,0.12241735537190082,0.27479338842975204,0.4240702479338843,0.1590909090909091
17031770902,Census Tract 7709.02; Cook County; Illinois,1582,88,620,569,224,0.05562579013906448,0.3919089759797724,0.35967130214917825,0.1415929203539823
17031800100,Census Tract 8001; Cook County; Illinois,838,26,160,413,188,0.031026252983293555,0.1909307875894988,0.4928400954653938,0.2243436754176611
17031800200,Census Tract 8002; Cook County; Illinois,2195,19,526,1080,361,0.008656036446469248,0.23963553530751708,0.4920273348519362,0.16446469248291573
17031800300,Census Tract 8003; Cook County; Illinois,1136,18,355,451,206,0.01584507042253521,0.3125,0.3970070422535211,0.1813380281690141
17031800400,Census Tract 8004; Cook County; Illinois,1274,16,283,740,217,0.012558869701726845,0.22213500784929358,0.5808477237048666,0.17032967032967034
17031800500,Census Tract 8005; Cook County; Illinois,1841,55,426,1000,282,0.029875067897881587,0.2313959804454101,0.5431830526887561,0.15317762085822922
17031800600,Census Tract 8006; Cook County; Illinois,743,0,155,450,102,0.0,0.20861372812920592,0.6056527590847914,0.13728129205921938
17031800700,Census Tract 8007; Cook County; Illinois,1705,99,445,771,260,0.05806451612903226,0.26099706744868034,0.4521994134897361,0.15249266862170088
17031800800,Census Tract 8008; Cook County; Illinois,1051,12,399,408,149,0.011417697431018078,0.3796384395813511,0.3882017126546147,0.14176974310180782
17031800900,Census Tract 8009; Cook County; Illinois,1726,46,623,852,183,0.026651216685979143,0.3609501738122827,0.4936268829663963,0.10602549246813442
17031801000,Census Tract 8010; Cook County; Illinois,2045,208,683,991,163,0.10171149144254278,0.33398533007334963,0.4845965770171149,0.07970660146699267
17031801100,Census Tract 8011; Cook County; Illinois,1559,32,446,833,239,0.02052597819114817,0.28608082103912763,0.5343168697883258,0.15330339961513792
17031801200,Census Tract 8012; Cook County; Illinois,1460,72,480,632,232,0.049315068493150684,0.3287671232876712,0.4328767123287671,0.1589041095890411
17031801300,Census Tract 8013; Cook County; Illinois,1738,144,668,726,190,0.08285385500575373,0.38434982738780205,0.4177215189873418,0.1093210586881473
17031801400,Census Tract 8014; Cook County; Illinois,1161,13,453,524,141,0.01119724375538329,0.39018087855297157,0.45133505598621876,0.12144702842377261
17031801500,Census Tract 8015; Cook County; Illinois,2534,174,803,1010,461,0.06866614048934491,0.31689029202841357,0.39857932123125495,0.1819258089976322
17031801601,Census Tract 8016.01; Cook County; Illinois,1922,252,569,826,257,0.13111342351716962,0.29604578563995837,0.4297606659729448,0.13371488033298648
17031801603,Census Tract 8016.03; Cook County; Illinois,1423,241,391,472,298,0.16936050597329586,0.2747716092761771,0.33169360505973294,0.20941672522839072
17031801605,Census Tract 8016.05; Cook County; Illinois,2120,94,489,991,505,0.04433962264150943,0.23066037735849057,0.4674528301886792,0.23820754716981132
17031801606,Census Tract 8016.06; Cook County; Illinois,2800,80,772,1228,436,0.02857142857142857,0.2757142857142857,0.43857142857142856,0.15571428571428572
17031801607,Census Tract 8016.07; Cook County; Illinois,2032,64,504,1134,209,0.031496062992125984,0.24803149606299213,0.5580708661417323,0.10285433070866142
17031801608,Census Tract 8016.08; Cook County; Illinois,2599,165,919,1260,204,0.06348595613697576,0.35359753751442863,0.48480184686417854,0.07849172758753367
17031801701,Census Tract 8017.01; Cook County; Illinois,1171,0,169,732,245,0.0,0.1443210930828352,0.6251067463706234,0.20922288642186165
17031801702,Census Tract 8017.02; Cook County; Illinois,1654,62,499,750,199,0.037484885126964934,0.30169286577992743,0.4534461910519952,0.12031438935912939
17031801800,Census Tract 8018; Cook County; Illinois,2498,86,625,1148,294,0.0344275420336269,0.2502001601281025,0.45956765412329864,0.1176941553242594
17031801901,Census Tract 8019.01; Cook County; Illinois,2005,68,939,802,174,0.03391521197007481,0.4683291770573566,0.4,0.08678304239401496
17031801902,Census Tract 8019.02; Cook County; Illinois,1227,0,176,715,282,0.0,0.14343928280358598,0.582722086389568,0.22982885085574573
17031802002,Census Tract 8020.02; Cook County; Illinois,1635,9,335,852,288,0.005504587155963303,0.20489296636085627,0.5211009174311927,0.1761467889908257
17031802003,Census Tract 8020.03; Cook County; Illinois,825,15,200,425,109,0.01818181818181818,0.24242424242424243,0.5151515151515151,0.1321212121212121
17031802004,Census Tract 8020.04; Cook County; Illinois,2324,13,1297,772,133,0.005593803786574871,0.5580895008605852,0.33218588640275387,0.0572289156626506
17031802100,Census Tract 8021; Cook County; Illinois,1258,34,271,680,219,0.02702702702702703,0.21542130365659778,0.5405405405405406,0.1740858505564388
17031802200,Census Tract 8022; Cook County; Illinois,1989,89,607,1144,123,0.04474610356963298,0.3051784816490699,0.5751633986928104,0.06184012066365008
17031802300,Census Tract 8023; Cook County; Illinois,2658,325,966,1083,266,0.12227238525206922,0.36343115124153497,0.4074492099322799,0.1000752445447705
17031802402,Census Tract 8024.02; Cook County; Illinois,2333,169,726,1050,265,0.07243891984569224,0.31118731247321046,0.4500642948992713,0.1135876553793399
17031802403,Census Tract 8024.03; Cook County; Illinois,784,5,423,316,35,0.006377551020408163,0.5395408163265306,0.4030612244897959,0.044642857142857144
17031802404,Census Tract 8024.04; Cook County; Illinois,3192,300,1296,1248,244,0.09398496240601503,0.40601503759398494,0.39097744360902253,0.07644110275689223
17031802503,Census Tract 8025.03; Cook County; Illinois,2637,88,1122,742,302,0.03337125521425863,0.4254835039817975,0.2813803564656807,0.11452408039438756
17031802504,Census Tract 8025.04; Cook County; Illinois,2079,25,443,836,563,0.012025012025012025,0.2130832130832131,0.4021164021164021,0.2708032708032708
17031802505,Census Tract 8025.05; Cook County; Illinois,2622,47,1257,1071,173,0.01792524790236461,0.4794050343249428,0.408466819221968,0.06598016781083142
17031802506,Census Tract 8025.06; Cook County; Illinois,796,38,258,286,108,0.04773869346733668,0.3241206030150754,0.3592964824120603,0.135678391959799
17031802605,Census Tract 8026.05; Cook County; Illinois,3143,201,1242,1246,367,0.06395163856188354,0.3951638561883551,0.39643652561247217,0.11676741966274261
17031802607,Census Tract 8026.07; Cook County; Illinois,433,3,121,167,121,0.006928406466512702,0.279445727482679,0.3856812933025404,0.279445727482679
17031802608,Census Tract 8026.08; Cook County; Illinois,2896,90,1543,873,304,0.031077348066298343,0.5328038674033149,0.3014502762430939,0.10497237569060773
17031802609,Census Tract 8026.09; Cook County; Illinois,2725,75,1241,942,382,0.027522935779816515,0.45541284403669724,0.3456880733944954,0.1401834862385321
17031802610,Census Tract 8026.10; Cook County; Illinois,778,5,232,339,128,0.006426735218508998,0.2982005141388175,0.43573264781491,0.16452442159383032
17031802701,Census Tract 8027.01; Cook County; Illinois,2189,75,473,1246,260,0.034262220191868434,0.21608040201005024,0.5692096847875743,0.1187756966651439
17031802702,Census Tract 8027.02; Cook County; Illinois,1593,202,345,675,292,0.12680477087256747,0.21657250470809794,0.423728813559322,0.18330194601381042
17031802801,Census Tract 8028.01; Cook County; Illinois,1842,49,610,969,180,0.026601520086862108,0.3311617806731813,0.5260586319218241,0.09771986970684039
17031802802,Census Tract 8028.02; Cook County; Illinois,2305,22,723,968,435,0.009544468546637744,0.3136659436008677,0.41995661605206075,0.18872017353579176
17031802900,Census Tract 8029; Cook County; Illinois,2068,17,550,1087,330,0.008220502901353965,0.26595744680851063,0.5256286266924565,0.1595744680851064
17031803005,Census Tract 8030.05; Cook County; Illinois,1151,40,528,378,180,0.03475238922675934,0.4587315377932233,0.32841007819287577,0.15638575152041703
17031803007,Census Tract 8030.07; Cook County; Illinois,2116,133,833,934,172,0.06285444234404537,0.3936672967863894,0.44139886578449905,0.08128544423440454
17031803008,Census Tract 8030.08; Cook County; Illinois,1686,67,354,984,194,0.039739027283511266,0.2099644128113879,0.5836298932384342,0.11506524317912219
17031803010,Census Tract 8030.10; Cook County; Illinois,1734,0,483,889,325,0.0,0.27854671280276816,0.5126874279123415,0.18742791234140715
17031803012,Census Tract 8030.12; Cook County; Illinois,1007,39,480,392,89,0.038728897715988087,0.4766633565044687,0.38927507447864945,0.08838133068520357
17031803013,Census Tract 8030.13; Cook County; Illinois,2394,141,843,1109,244,0.05889724310776942,0.35213032581453635,0.46324143692564745,0.10192147034252297
17031803014,Census Tract 8030.14; Cook County; Illinois,1407,47,617,499,127,0.033404406538734895,0.43852167732764746,0.35465529495380244,0.09026297085998579
17031803015,Census Tract 8030.15; Cook County; Illinois,2014,227,542,874,220,0.11271102284011916,0.26911618669314796,0.4339622641509434,0.10923535253227408
17031803016,Census Tract 8030.16; Cook County; Illinois,909,72,373,355,93,0.07920792079207921,0.41034103410341033,0.39053905390539057,0.10231023102310231
17031803017,Census Tract 8030.17; Cook County; Illinois,2472,111,971,1101,231,0.044902912621359224,0.39279935275080907,0.44538834951456313,0.09344660194174757
17031803100,Census Tract 8031; Cook County; Illinois,1155,14,242,588,262,0.012121212121212121,0.20952380952380953,0.509090909090909,0.22683982683982684
17031803200,Census Tract 8032; Cook County; Illinois,2069,288,860,537,359,0.13919768003866603,0.41565973900434994,0.2595456742387627,0.1735137747704205
17031803300,Census Tract 8033; Cook County; Illinois,2878,258,1505,993,109,0.08964558721334259,0.5229325920778318,0.34503127171646975,0.037873523280055596
17031803400,Census Tract 8034; Cook County; Illinois,2276,17,483,1102,659,0.007469244288224956,0.21221441124780316,0.484182776801406,0.28954305799648505
17031803500,Census Tract 8035; Cook County; Illinois,2121,169,563,1152,188,0.07967939651107968,0.26544082979726547,0.5431400282885431,0.08863743517208864
17031803603,Census Tract 8036.03; Cook County; Illinois,2267,35,533,1020,433,0.015438906043228937,0.23511248345831495,0.44993383325981473,0.1910013233348037
17031803604,Census Tract 8036.04; Cook County; Illinois,1806,74,605,917,196,0.04097452934662237,0.33499446290143964,0.5077519379844961,0.10852713178294573
17031803605,Census Tract 8036.05; Cook County; Illinois,2510,12,990,1202,169,0.004780876494023904,0.3944223107569721,0.4788844621513944,0.06733067729083665
17031803607,Census Tract 8036.07; Cook County; Illinois,1639,8,415,967,189,0.004881025015253203,0.2532031726662599,0.589993898718731,0.11531421598535692
17031803608,Census Tract 8036.08; Cook County; Illinois,3298,153,838,1682,476,0.04639175257731959,0.2540933899332929,0.5100060642813826,0.14432989690721648
17031803611,Census Tract 8036.11; Cook County; Illinois,2159,182,787,808,327,0.08429828624363131,0.364520611394164,0.3742473367299676,0.15145900880037055
17031803612,Census Tract 8036.12; Cook County; Illinois,1410,155,667,490,80,0.1099290780141844,0.47304964539007094,0.3475177304964539,0.05673758865248227
17031803613,Census Tract 8036.13; Cook County; Illinois,1128,120,432,409,120,0.10638297872340426,0.3829787234042553,0.3625886524822695,0.10638297872340426
17031803614,Census Tract 8036.14; Cook County; Illinois,1596,45,774,583,165,0.02819548872180451,0.4849624060150376,0.36528822055137844,0.10338345864661654
17031803615,Census Tract 8036.15; Cook County; Illinois,1071,24,533,445,61,0.022408963585434174,0.4976657329598506,0.415499533146592,0.05695611577964519
17031803616,Census Tract 8036.16; Cook County; Illinois,2128,96,764,770,413,0.045112781954887216,0.35902255639097747,0.3618421052631579,0.19407894736842105
17031803701,Census Tract 8037.01; Cook County; Illinois,1363,80,633,522,63,0.058694057226705794,0.4644167278063096,0.3829787234042553,0.046221570066030816
17031803702,Census Tract 8037.02; Cook County; Illinois,2447,78,1114,934,177,0.031875766244380876,0.45525132815692687,0.38169186759297097,0.0723334695545566
17031803800,Census Tract 8038; Cook County; Illinois,1688,70,442,913,245,0.041469194312796206,0.2618483412322275,0.5408767772511849,0.14514218009478674
17031803901,Census Tract 8039.01; Cook County; Illinois,1997,220,1131,505,99,0.11016524787180772,0.5663495242864296,0.2528793189784677,0.04957436154231347
17031803902,Census Tract 8039.02; Cook County; Illinois,1229,10,283,586,266,0.008136696501220505,0.23026851098454026,0.47681041497152155,0.21643612693246542
17031804000,Census Tract 8040; Cook County; Illinois,1946,79,665,850,298,0.040596094552929084,0.34172661870503596,0.4367934224049332,0.15313463514902365
17031804102,Census Tract 8041.02; Cook County; Illinois,2370,0,390,1538,301,0.0,0.16455696202531644,0.6489451476793249,0.1270042194092827
17031804104,Census Tract 8041.04; Cook County; Illinois,1878,65,406,857,436,0.03461128860489883,0.2161874334398296,0.45633652822151227,0.2321618743343983
17031804105,Census Tract 8041.05; Cook County; Illinois,1579,18,291,930,203,0.011399620012666244,0.18429385687143762,0.5889803673210893,0.1285623812539582
17031804106,Census Tract 8041.06; Cook County; Illinois,2642,19,704,1344,468,0.007191521574564724,0.2664647993943982,0.5087055261165784,0.17713853141559424
17031804108,Census Tract 8041.08; Cook County; Illinois,2299,175,1255,734,114,0.07612005219660722,0.5458895171813832,0.31926924749891256,0.049586776859504134
17031804109,Census Tract 8041.09; Cook County; Illinois,1173,73,226,633,168,0.06223358908780904,0.1926683716965047,0.5396419437340153,0.1432225063938619
17031804202,Census Tract 8042.02; Cook County; Illinois,2758,149,663,1288,363,0.05402465554749819,0.24039158810732414,0.467005076142132,0.1316171138506164
17031804203,Census Tract 8042.03; Cook County; Illinois,1097,0,117,482,323,0.0,0.10665451230628988,0.43938012762078393,0.2944393801276208
17031804204,Census Tract 8042.04; Cook County; Illinois,1836,18,662,693,360,0.00980392156862745,0.36056644880174293,0.37745098039215685,0.19607843137254902
17031804305,Census Tract 8043.05; Cook County; Illinois,2706,245,792,965,399,0.09053954175905396,0.2926829268292683,0.3566149297856615,0.14745011086474502
17031804306,Census Tract 8043.06; Cook County; Illinois,1831,45,388,548,631,0.024576734025122882,0.21190606226105954,0.2992900054614965,0.3446204259967231
17031804308,Census Tract 8043.08; Cook County; Illinois,1952,104,914,601,233,0.05327868852459016,0.4682377049180328,0.3078893442622951,0.11936475409836066
17031804309,Census Tract 8043.09; Cook County; Illinois,965,33,234,421,134,0.03419689119170984,0.24248704663212436,0.43626943005181346,0.138860103626943
17031804312,Census Tract 8043.12; Cook County; Illinois,578,7,36,346,121,0.012110726643598616,0.06228373702422145,0.5986159169550173,0.2093425605536332
17031804313,Census Tract 8043.13; Cook County; Illinois,2160,15,479,1269,262,0.006944444444444444,0.22175925925925927,0.5875,0.12129629629629629
17031804314,Census Tract 8043.14; Cook County; Illinois,602,58,177,284,75,0.09634551495016612,0.29401993355481726,0.4717607973421927,0.12458471760797342
17031804315,Census Tract 8043.15; Cook County; Illinois,877,27,277,374,81,0.03078677309007982,0.31584948688711517,0.4264538198403649,0.09236031927023945
17031804316,Census Tract 8043.16; Cook County; Illinois,1599,19,480,598,408,0.011882426516572859,0.300187617260788,0.37398373983739835,0.2551594746716698
17031804403,Census Tract 8044.03; Cook County; Illinois,2746,122,670,1385,478,0.04442825928623452,0.24399126001456664,0.5043699927166788,0.17407137654770574
17031804404,Census Tract 8044.04; Cook County; Illinois,1671,45,373,679,329,0.026929982046678635,0.2232196289646918,0.4063435068821065,0.1968880909634949
17031804405,Census Tract 8044.05; Cook County; Illinois,1090,103,231,506,118,0.0944954128440367,0.21192660550458717,0.46422018348623856,0.10825688073394496
17031804406,Census Tract 8044.06; Cook County; Illinois,1837,36,556,647,423,0.0195971692977681,0.30266739248775176,0.35220468154599893,0.23026673924877517
17031804505,Census Tract 8045.05; Cook County; Illinois,1540,41,727,501,225,0.026623376623376622,0.4720779220779221,0.32532467532467535,0.1461038961038961
17031804506,Census Tract 8045.06; Cook County; Illinois,2023,85,632,763,429,0.04201680672268908,0.31240731586752346,0.3771626297577855,0.2120612951062778
17031804508,Census Tract 8045.08; Cook County; Illinois,885,62,435,293,85,0.07005649717514124,0.4915254237288136,0.3310734463276836,0.096045197740113
17031804509,Census Tract 8045.09; Cook County; Illinois,1634,171,305,672,254,0.10465116279069768,0.18665850673194614,0.4112607099143207,0.1554467564259486
17031804510,Census Tract 8045.10; Cook County; Illinois,1336,121,270,468,234,0.09056886227544911,0.20209580838323354,0.3502994011976048,0.1751497005988024
17031804511,Census Tract 8045.11; Cook County; Illinois,714,47,213,318,101,0.06582633053221289,0.29831932773109243,0.44537815126050423,0.14145658263305322
17031804512,Census Tract 8045.12; Cook County; Illinois,1306,22,219,690,239,0.016845329249617153,0.16768759571209801,0.5283307810107197,0.18300153139356815
17031804513,Census Tract 8045.13; Cook County; Illinois,1481,31,316,798,193,0.020931802835921675,0.21336934503713706,0.5388251181634031,0.13031735313977041
17031804514,Census Tract 8045.14; Cook County; Illinois,1714,219,218,687,272,0.1277712952158693,0.12718786464410736,0.4008168028004667,0.15869311551925322
17031804603,Census Tract 8046.03; Cook County; Illinois,2911,124,1736,881,102,0.042597045688766745,0.5963586396427345,0.3026451391274476,0.03503950532463071
17031804606,Census Tract 8046.06; Cook County; Illinois,2409,140,704,1103,340,0.058115400581154004,0.2922374429223744,0.4578663345786633,0.141137401411374
17031804607,Census Tract 8046.07; Cook County; Illinois,2435,219,494,1084,440,0.08993839835728953,0.2028747433264887,0.4451745379876797,0.1806981519507187
17031804608,Census Tract 8046.08; Cook County; Illinois,1604,24,828,607,100,0.014962593516209476,0.516209476309227,0.378428927680798,0.06234413965087282
17031804609,Census Tract 8046.09; Cook County; Illinois,2455,43,1273,824,171,0.017515274949083504,0.5185336048879837,0.33564154786150713,0.06965376782077393
17031804610,Census Tract 8046.10; Cook County; Illinois,1251,41,643,426,100,0.032773780975219824,0.5139888089528377,0.3405275779376499,0.07993605115907274
17031804611,Census Tract 8046.11; Cook County; Illinois,1893,51,859,771,162,0.02694136291600634,0.4537770734284205,0.40729001584786056,0.08557844690966719
17031804701,Census Tract 8047.01; Cook County; Illinois,2405,234,1069,920,129,0.0972972972972973,0.4444906444906445,0.38253638253638256,0.05363825363825364
17031804705,Census Tract 8047.05; Cook County; Illinois,1730,17,789,723,153,0.009826589595375723,0.45606936416184973,0.41791907514450866,0.0884393063583815
17031804706,Census Tract 8047.06; Cook County; Illinois,721,37,141,353,134,0.05131761442441054,0.1955617198335645,0.4895977808599168,0.18585298196948682
17031804709,Census Tract 8047.09; Cook County; Illinois,3027,418,1131,850,531,0.13809051866534522,0.3736372646184341,0.280806078625702,0.17542120911793854
17031804710,Census Tract 8047.10; Cook County; Illinois,1512,69,467,717,167,0.04563492063492063,0.30886243386243384,0.4742063492063492,0.11044973544973545
17031804711,Census Tract 8047.11; Cook County; Illinois,2782,88,1046,1299,261,0.03163191948238677,0.37598849748382457,0.46693026599568654,0.09381739755571532
17031804712,Census Tract 8047.12; Cook County; Illinois,1888,25,655,937,210,0.013241525423728813,0.3469279661016949,0.4962923728813559,0.11122881355932203
17031804713,Census Tract 8047.13; Cook County; Illinois,2254,34,1263,589,295,0.015084294587400177,0.5603371783496007,0.26131322094055015,0.13087843833185447
17031804714,Census Tract 8047.14; Cook County; Illinois,1375,55,485,530,235,0.04,0.3527272727272727,0.38545454545454544,0.1709090909090909
17031804715,Census Tract 8047.15; Cook County; Illinois,1232,119,523,462,74,0.09659090909090909,0.424512987012987,0.375,0.060064935064935064
17031804716,Census Tract 8047.16; Cook County; Illinois,1561,72,345,806,247,0.04612427930813581,0.22101217168481743,0.5163356822549647,0.15823190262652145
17031804803,Census Tract 8048.03; Cook County; Illinois,1905,86,366,1078,263,0.04514435695538058,0.1921259842519685,0.5658792650918635,0.13805774278215224
17031804804,Census Tract 8048.04; Cook County; Illinois,2499,222,1026,858,326,0.08883553421368548,0.4105642256902761,0.3433373349339736,0.13045218087234894
17031804805,Census Tract 8048.05; Cook County; Illinois,2437,51,657,1010,417,0.020927369716865,0.26959376282314323,0.4144439885104637,0.17111202297907263
17031804806,Census Tract 8048.06; Cook County; Illinois,997,38,305,426,180,0.03811434302908726,0.3059177532597793,0.4272818455366098,0.18054162487462388
17031804807,Census Tract 8048.07; Cook County; Illinois,1893,36,412,1044,336,0.01901743264659271,0.21764395139989434,0.5515055467511886,0.1774960380348653
17031804808,Census Tract 8048.08; Cook County; Illinois,952,0,191,456,237,0.0,0.20063025210084034,0.4789915966386555,0.24894957983193278
17031804809,Census Tract 8048.09; Cook County; Illinois,1624,0,364,949,242,0.0,0.22413793103448276,0.5843596059113301,0.14901477832512317
17031804810,Census Tract 8048.10; Cook County; Illinois,2743,124,1240,912,401,0.045205978855267955,0.45205978855267953,0.33248268319358365,0.14619030258840685
17031804901,Census Tract 8049.01; Cook County; Illinois,2560,141,1016,1069,276,0.055078125,0.396875,0.417578125,0.1078125
17031804902,Census Tract 8049.02; Cook County; Illinois,2287,57,389,1313,420,0.024923480542195016,0.17009182334936598,0.5741145605596851,0.18364669873196326
17031805001,Census Tract 8050.01; Cook County; Illinois,1880,34,519,943,192,0.018085106382978722,0.27606382978723404,0.5015957446808511,0.10212765957446808
17031805002,Census Tract 8050.02; Cook County; Illinois,3015,215,1120,1342,212,0.07131011608623548,0.3714759535655058,0.4451077943615257,0.07031509121061359
17031805105,Census Tract 8051.05; Cook County; Illinois,2766,225,1088,1040,282,0.08134490238611713,0.3933477946493131,0.3759942154736081,0.1019522776572668
17031805106,Census Tract 8051.06; Cook County; Illinois,1310,63,503,503,216,0.048091603053435114,0.383969465648855,0.383969465648855,0.1648854961832061
17031805107,Census Tract 8051.07; Cook County; Illinois,3082,207,1690,1024,124,0.06716417910447761,0.5483452303698897,0.33225178455548343,0.04023361453601557
17031805108,Census Tract 8051.08; Cook County; Illinois,2625,105,1002,1379,95,0.04,0.38171428571428573,0.5253333333333333,0.03619047619047619
17031805109,Census Tract 8051.09; Cook County; Illinois,1744,108,703,633,216,0.06192660550458716,0.40309633027522934,0.36295871559633025,0.12385321100917432
17031805110,Census Tract 8051.10; Cook County; Illinois,1945,107,841,728,198,0.055012853470437016,0.43239074550128537,0.374293059125964,0.10179948586118252
