geoid,tract_name,median_income
17031812900,Census Tract 8129; Cook County; Illinois,147614.0
17031813000,Census Tract 8130; Cook County; Illinois,161505.0
17031813100,Census Tract 8131; Cook County; Illinois,119583.0
17031813200,Census Tract 8132; Cook County; Illinois,136042.0
17031813301,Census Tract 8133.01; Cook County; Illinois,53226.0
17031813302,Census Tract 8133.02; Cook County; Illinois,51144.0
17031813400,Census Tract 8134; Cook County; Illinois,71899.0
17031813500,Census Tract 8135; Cook County; Illinois,77713.0
17031813600,Census Tract 8136; Cook County; Illinois,70556.0
17031813701,Census Tract 8137.01; Cook County; Illinois,58065.0
17031813702,Census Tract 8137.02; Cook County; Illinois,78125.0
17031813801,Census Tract 8138.01; Cook County; Illinois,57303.0
17031813802,Census Tract 8138.02; Cook County; Illinois,67277.0
17031813900,Census Tract 8139; Cook County; Illinois,71152.0
17031814000,Census Tract 8140; Cook County; Illinois,68438.0
17031814100,Census Tract 8141; Cook County; Illinois,59360.0
17031814200,Census Tract 8142; Cook County; Illinois,73108.0
17031814300,Census Tract 8143; Cook County; Illinois,54539.0
17031814400,Census Tract 8144; Cook County; Illinois,71514.0
17031814500,Census Tract 8145; Cook County; Illinois,82361.0
17031814600,Census Tract 8146; Cook County; Illinois,98420.0
17031814700,Census Tract 8147; Cook County; Illinois,80536.0
17031814800,Census Tract 8148; Cook County; Illinois,67435.0
17031814900,Census Tract 8149; Cook County; Illinois,58670.0
17031815000,Census Tract 8150; Cook County; Illinois,80814.0
17031815100,Census Tract 8151; Cook County; Illinois,83364.0
17031815200,Census Tract 8152; Cook County; Illinois,62165.0
17031815300,Census Tract 8153; Cook County; Illinois,100754.0
17031815400,Census Tract 8154; Cook County; Illinois,72526.0
17031815500,Census Tract 8155; Cook County; Illinois,87018.0
17031815600,Census Tract 8156; Cook County; Illinois,82063.0
17031815701,Census Tract 8157.01; Cook County; Illinois,154696.0
17031815702,Census Tract 8157.02; Cook County; Illinois,147993.0
17031815800,Census Tract 8158; Cook County; Illinois,128571.0
17031815900,Census Tract 8159; Cook County; Illinois,81146.0
17031816000,Census Tract 8160; Cook County; Illinois,91527.0
17031816100,Census Tract 8161; Cook County; Illinois,62389.0
17031816200,Census Tract 8162; Cook County; Illinois,92943.0
17031816300,Census Tract 8163; Cook County; Illinois,64177.0
17031816401,Census Tract 8164.01; Cook County; Illinois,71250.0
17031816402,Census Tract 8164.02; Cook County; Illinois,57785.0
17031816500,Census Tract 8165; Cook County; Illinois,61396.0
17031816600,Census Tract 8166; Cook County; Illinois,71280.0
17031816700,Census Tract 8167; Cook County; Illinois,66186.0
17031816800,Census Tract 8168; Cook County; Illinois,82469.0
17031816900,Census Tract 8169; Cook County; Illinois,92270.0
17031817000,Census Tract 8170; Cook County; Illinois,73704.0
17031817101,Census Tract 8171.01; Cook County; Illinois,63323.0
17031817102,Census Tract 8171.02; Cook County; Illinois,85357.0
17031817200,Census Tract 8172; Cook County; Illinois,47147.0
17031817300,Census Tract 8173; Cook County; Illinois,72132.0
17031817400,Census Tract 8174; Cook County; Illinois,98214.0
17031817500,Census Tract 8175; Cook County; Illinois,61371.0
17031817600,Census Tract 8176; Cook County; Illinois,50582.0
17031817700,Census Tract 8177; Cook County; Illinois,84688.0
17031817900,Census Tract 8179; Cook County; Illinois,63207.0
17031818000,Census Tract 8180; Cook County; Illinois,53384.0
17031818100,Census Tract 8181; Cook County; Illinois,112308.0
17031818200,Census Tract 8182; Cook County; Illinois,110391.0
17031818300,Census Tract 8183; Cook County; Illinois,69583.0
17031818401,Census Tract 8184.01; Cook County; Illinois,80841.0
17031818402,Census Tract 8184.02; Cook County; Illinois,96092.0
17031818500,Census Tract 8185; Cook County; Illinois,104424.0
17031818600,Census Tract 8186; Cook County; Illinois,98125.0
17031818700,Census Tract 8187; Cook County; Illinois,122985.0
17031818800,Census Tract 8188; Cook County; Illinois,117321.0
17031818900,Census Tract 8189; Cook County; Illinois,110000.0
17031819000,Census Tract 8190; Cook County; Illinois,185721.0
17031819100,Census Tract 8191; Cook County; Illinois,45531.0
17031819200,Census Tract 8192; Cook County; Illinois,83905.0
17031819300,Census Tract 8193; Cook County; Illinois,95759.0
17031819400,Census Tract 8194; Cook County; Illinois,75425.0
17031819500,Census Tract 8195; Cook County; Illinois,91382.0
17031819600,Census Tract 8196; Cook County; Illinois,207179.0
17031819700,Census Tract 8197; Cook County; Illinois,210819.0
17031819801,Census Tract 8198.01; Cook County; Illinois,225650.0
17031819802,Census Tract 8198.02; Cook County; Illinois,196125.0
17031819900,Census Tract 8199; Cook County; Illinois,235402.0
17031820000,Census Tract 8200; Cook County; Illinois,
17031820101,Census Tract 8201.01; Cook County; Illinois,139018.0
17031820103,Census Tract 8201.03; Cook County; Illinois,89834.0
17031820104,Census Tract 8201.04; Cook County; Illinois,85703.0
17031820202,Census Tract 8202.02; Cook County; Illinois,75918.0
17031820203,Census Tract 8202.03; Cook County; Illinois,124769.0
17031820204,Census Tract 8202.04; Cook County; Illinois,105871.0
17031820300,Census Tract 8203; Cook County; Illinois,69306.0
17031820400,Census Tract 8204; Cook County; Illinois,56250.0
17031820501,Census Tract 8205.01; Cook County; Illinois,70105.0
17031820502,Census Tract 8205.02; Cook County; Illinois,63909.0
17031820603,Census Tract 8206.03; Cook County; Illinois,64699.0
17031820604,Census Tract 8206.04; Cook County; Illinois,51029.0
17031820605,Census Tract 8206.05; Cook County; Illinois,63009.0
17031820606,Census Tract 8206.06; Cook County; Illinois,96875.0
17031820700,Census Tract 8207; Cook County; Illinois,67307.0
17031820800,Census Tract 8208; Cook County; Illinois,85036.0
17031820901,Census Tract 8209.01; Cook County; Illinois,73245.0
17031820902,Census Tract 8209.02; Cook County; Illinois,107750.0
17031821001,Census Tract 8210.01; Cook County; Illinois,62069.0
17031821002,Census Tract 8210.02; Cook County; Illinois,72418.0
17031821101,Census Tract 8211.01; Cook County; Illinois,84034.0
17031821102,Census Tract 8211.02; Cook County; Illinois,85822.0
17031821200,Census Tract 8212; Cook County; Illinois,38163.0
17031821300,Census Tract 8213; Cook County; Illinois,57937.0
17031821401,Census Tract 8214.01; Cook County; Illinois,51707.0
17031821402,Census Tract 8214.02; Cook County; Illinois,74375.0
17031821500,Census Tract 8215; Cook County; Illinois,36705.0
17031821600,Census Tract 8216; Cook County; Illinois,83088.0
17031821700,Census Tract 8217; Cook County; Illinois,99679.0
17031821800,Census Tract 8218; Cook County; Illinois,95455.0
17031821900,Census Tract 8219; Cook County; Illinois,101071.0
17031822000,Census Tract 8220; Cook County; Illinois,59265.0
17031822101,Census Tract 8221.01; Cook County; Illinois,81942.0
17031822102,Census Tract 8221.02; Cook County; Illinois,72375.0
17031822200,Census Tract 8222; Cook County; Illinois,90517.0
17031822301,Census Tract 8223.01; Cook County; Illinois,103247.0
17031822302,Census Tract 8223.02; Cook County; Illinois,84554.0
17031822400,Census Tract 8224; Cook County; Illinois,67692.0
17031822500,Census Tract 8225; Cook County; Illinois,104375.0
17031822601,Census Tract 8226.01; Cook County; Illinois,103411.0
17031822602,Census Tract 8226.02; Cook County; Illinois,73194.0
17031822701,Census Tract 8227.01; Cook County; Illinois,76875.0
17031822702,Census Tract 8227.02; Cook County; Illinois,72104.0
17031822801,Census Tract 8228.01; Cook County; Illinois,97500.0
17031822802,Census Tract 8228.02; Cook County; Illinois,111648.0
17031822900,Census Tract 8229; Cook County; Illinois,76419.0
17031823001,Census Tract 8230.01; Cook County; Illinois,67019.0
17031823002,Census Tract 8230.02; Cook County; Illinois,93125.0
17031823101,Census Tract 8231.01; Cook County; Illinois,55637.0
17031823102,Census Tract 8231.02; Cook County; Illinois,57500.0
17031823200,Census Tract 8232; Cook County; Illinois,85054.0
17031823302,Census Tract 8233.02; Cook County; Illinois,55850.0
17031823303,Census Tract 8233.03; Cook County; Illinois,69020.0
17031823304,Census Tract 8233.04; Cook County; Illinois,51040.0
17031823400,Census Tract 8234; Cook County; Illinois,61725.0
17031823500,Census Tract 8235; Cook County; Illinois,77304.0
17031823602,Census Tract 8236.02; Cook County; Illinois,81196.0
17031823603,Census Tract 8236.03; Cook County; Illinois,84323.0
17031823604,Census Tract 8236.04; Cook County; Illinois,114886.0
17031823605,Census Tract 8236.05; Cook County; Illinois,97882.0
17031823702,Census Tract 8237.02; Cook County; Illinois,77500.0
17031823703,Census Tract 8237.03; Cook County; Illinois,68274.0
17031823704,Census Tract 8237.04; Cook County; Illinois,106705.0
17031823705,Census Tract 8237.05; Cook County; Illinois,80339.0
17031823801,Census Tract 8238.01; Cook County; Illinois,121063.0
17031823803,Census Tract 8238.03; Cook County; Illinois,93951.0
17031823805,Census Tract 8238.05; Cook County; Illinois,70938.0
17031823806,Census Tract 8238.06; Cook County; Illinois,63843.0
17031823901,Census Tract 8239.01; Cook County; Illinois,118778.0
17031823903,Census Tract 8239.03; Cook County; Illinois,133654.0
17031823904,Census Tract 8239.04; Cook County; Illinois,105500.0
17031824003,Census Tract 8240.03; Cook County; Illinois,110645.0
17031824004,Census Tract 8240.04; Cook County; Illinois,104842.0
17031824005,Census Tract 8240.05; Cook County; Illinois,146206.0
17031824006,Census Tract 8240.06; Cook County; Illinois,151643.0
17031824105,Census Tract 8241.05; Cook County; Illinois,107027.0
17031824106,Census Tract 8241.06; Cook County; Illinois,99211.0
17031824107,Census Tract 8241.07; Cook County; Illinois,90781.0
17031824113,Census Tract 8241.13; Cook County; Illinois,123026.0
17031824114,Census Tract 8241.14; Cook County; Illinois,138870.0
17031824115,Census Tract 8241.15; Cook County; Illinois,76071.0
17031824116,Census Tract 8241.16; Cook County; Illinois,81232.0
17031824119,Census Tract 8241.19; Cook County; Illinois,109137.0
17031824121,Census Tract 8241.21; Cook County; Illinois,93277.0
17031824122,Census Tract 8241.22; Cook County; Illinois,144738.0
17031824123,Census Tract 8241.23; Cook County; Illinois,96599.0
17031824124,Census Tract 8241.24; Cook County; Illinois,79688.0
17031824125,Census Tract 8241.25; Cook County; Illinois,123277.0
17031824126,Census Tract 8241.26; Cook County; Illinois,173056.0
17031824127,Census Tract 8241.27; Cook County; Illinois,117574.0
17031824128,Census Tract 8241.28; Cook County; Illinois,94667.0
17031824129,Census Tract 8241.29; Cook County; Illinois,107774.0
17031824300,Census Tract 8243; Cook County; Illinois,37202.0
17031824400,Census Tract 8244; Cook County; Illinois,50357.0
17031824503,Census Tract 8245.03; Cook County; Illinois,85294.0
17031824505,Census Tract 8245.05; Cook County; Illinois,74205.0
17031824507,Census Tract 8245.07; Cook County; Illinois,84504.0
17031824508,Census Tract 8245.08; Cook County; Illinois,70703.0
17031824509,Census Tract 8245.09; Cook County; Illinois,119799.0
17031824601,Census Tract 8246.01; Cook County; Illinois,89036.0
17031824602,Census Tract 8246.02; Cook County; Illinois,79637.0
17031824701,Census Tract 8247.01; Cook County; Illinois,48869.0
17031824702,Census Tract 8247.02; Cook County; Illinois,61549.0
17031824800,Census Tract 8248; Cook County; Illinois,71313.0
17031824900,Census Tract 8249; Cook County; Illinois,70000.0
17031825000,Census Tract 8250; Cook County; Illinois,80875.0
17031825200,Census Tract 8252; Cook County; Illinois,75170.0
17031825302,Census Tract 8253.02; Cook County; Illinois,103010.0
17031825303,Census Tract 8253.03; Cook County; Illinois,82768.0
17031825304,Census Tract 8253.04; Cook County; Illinois,94961.0
17031825400,Census Tract 8254; Cook County; Illinois,94743.0
17031825501,Census Tract 8255.01; Cook County; Illinois,68245.0
17031825503,Census Tract 8255.03; Cook County; Illinois,74196.0
17031825504,Census Tract 8255.04; Cook County; Illinois,66369.0
17031825505,Census Tract 8255.05; Cook County; Illinois,76682.0
17031825600,Census Tract 8256; Cook County; Illinois,56563.0
17031825700,Census Tract 8257; Cook County; Illinois,55708.0
17031825801,Census Tract 8258.01; Cook County; Illinois,41786.0
17031825802,Census Tract 8258.02; Cook County; Illinois,67813.0
17031825803,Census Tract 8258.03; Cook County; Illinois,65336.0
17031825900,Census Tract 8259; Cook County; Illinois,49241.0
17031826000,Census Tract 8260; Cook County; Illinois,65104.0
17031826100,Census Tract 8261; Cook County; Illinois,51296.0
17031826201,Census Tract 8262.01; Cook County; Illinois,42798.0
17031826202,Census Tract 8262.02; Cook County; Illinois,56295.0
17031826301,Census Tract 8263.01; Cook County; Illinois,68699.0
17031826303,Census Tract 8263.03; Cook County; Illinois,84508.0
17031826304,Census Tract 8263.04; Cook County; Illinois,57386.0
17031826401,Census Tract 8264.01; Cook County; Illinois,46967.0
17031826402,Census Tract 8264.02; Cook County; Illinois,53407.0
17031826500,Census Tract 8265; Cook County; Illinois,58496.0
17031826600,Census Tract 8266; Cook County; Illinois,48058.0
17031826700,Census Tract 8267; Cook County; Illinois,46563.0
17031826800,Census Tract 8268; Cook County; Illinois,60489.0
17031826901,Census Tract 8269.01; Cook County; Illinois,19522.0
17031826902,Census Tract 8269.02; Cook County; Illinois,41595.0
17031827000,Census Tract 8270; Cook County; Illinois,55490.0
17031827100,Census Tract 8271; Cook County; Illinois,27379.0
17031827200,Census Tract 8272; Cook County; Illinois,57311.0
17031827300,Census Tract 8273; Cook County; Illinois,27964.0
17031827400,Census Tract 8274; Cook County; Illinois,34492.0
17031827500,Census Tract 8275; Cook County; Illinois,61165.0
17031827600,Census Tract 8276; Cook County; Illinois,45064.0
17031827700,Census Tract 8277; Cook County; Illinois,56372.0
17031827801,Census Tract 8278.01; Cook County; Illinois,86956.0
17031827802,Census Tract 8278.02; Cook County; Illinois,81563.0
17031827804,Census Tract 8278.04; Cook County; Illinois,76010.0
17031827805,Census Tract 8278.05; Cook County; Illinois,97361.0
17031827901,Census Tract 8279.01; Cook County; Illinois,131974.0
17031827902,Census Tract 8279.02; Cook County; Illinois,61862.0
17031828000,Census Tract 8280; Cook County; Illinois,67939.0
17031828100,Census Tract 8281; Cook County; Illinois,64782.0
17031828201,Census Tract 8282.01; Cook County; Illinois,63778.0
17031828202,Census Tract 8282.02; Cook County; Illinois,59464.0
17031828300,Census Tract 8283; Cook County; Illinois,55069.0
17031828401,Census Tract 8284.01; Cook County; Illinois,74349.0
17031828402,Census Tract 8284.02; Cook County; Illinois,60179.0
17031828503,Census Tract 8285.03; Cook County; Illinois,44837.0
17031828504,Census Tract 8285.04; Cook County; Illinois,57175.0
17031828505,Census Tract 8285.05; Cook County; Illinois,108854.0
17031828507,Census Tract 8285.07; Cook County; Illinois,83630.0
17031828508,Census Tract 8285.08; Cook County; Illinois,29207.0
17031828601,Census Tract 8286.01; Cook County; Illinois,101382.0
17031828602,Census Tract 8286.02; Cook County; Illinois,105199.0
17031828701,Census Tract 8287.01; Cook County; Illinois,60129.0
17031828702,Census Tract 8287.02; Cook County; Illinois,85417.0
17031828801,Census Tract 8288.01; Cook County; Illinois,117095.0
17031828802,Census Tract 8288.02; Cook County; Illinois,71094.0
17031828900,Census Tract 8289; Cook County; Illinois,58189.0
17031829000,Census Tract 8290; Cook County; Illinois,
17031829100,Census Tract 8291; Cook County; Illinois,38988.0
17031829200,Census Tract 8292; Cook County; Illinois,57796.0
17031829301,Census Tract 8293.01; Cook County; Illinois,88750.0
17031829302,Census Tract 8293.02; Cook County; Illinois,51725.0
17031829401,Census Tract 8294.01; Cook County; Illinois,54875.0
17031829402,Census Tract 8294.02; Cook County; Illinois,59461.0
17031829500,Census Tract 8295; Cook County; Illinois,56250.0
17031829600,Census Tract 8296; Cook County; Illinois,67901.0
17031829700,Census Tract 8297; Cook County; Illinois,53409.0
17031829800,Census Tract 8298; Cook County; Illinois,141250.0
17031829902,Census Tract 8299.02; Cook County; Illinois,91585.0
17031829903,Census Tract 8299.03; Cook County; Illinois,85972.0
17031829904,Census Tract 8299.04; Cook County; Illinois,79411.0
17031830001,Census Tract 8300.01; Cook County; Illinois,46250.0
17031830003,Census Tract 8300.03; Cook County; Illinois,128750.0
17031830004,Census Tract 8300.04; Cook County; Illinois,109949.0
17031830005,Census Tract 8300.05; Cook County; Illinois,84375.0
17031830006,Census Tract 8300.06; Cook County; Illinois,60000.0
17031830007,Census Tract 8300.07; Cook County; Illinois,57273.0
17031830008,Census Tract 8300.08; Cook County; Illinois,113125.0
17031830100,Census Tract 8301; Cook County; Illinois,94095.0
17031830201,Census Tract 8302.01; Cook County; Illinois,51748.0
17031830202,Census Tract 8302.02; Cook County; Illinois,90105.0
17031830300,Census Tract 8303; Cook County; Illinois,41250.0
17031830400,Census Tract 8304; Cook County; Illinois,63182.0
17031830500,Census Tract 8305; Cook County; Illinois,65795.0
17031830600,Census Tract 8306; Cook County; Illinois,64261.0
17031830700,Census Tract 8307; Cook County; Illinois,67462.0
17031830800,Census Tract 8308; Cook County; Illinois,85819.0
17031830900,Census Tract 8309; Cook County; Illinois,138092.0
17031831000,Census Tract 8310; Cook County; Illinois,199886.0
17031831100,Census Tract 8311; Cook County; Illinois,97640.0
17031831200,Census Tract 8312; Cook County; Illinois,61250.0
17031831300,Census Tract 8313; Cook County; Illinois,45583.0
17031831400,Census Tract 8314; Cook County; Illinois,33516.0
17031831500,Census Tract 8315; Cook County; Illinois,78682.0
17031831600,Census Tract 8316; Cook County; Illinois,59535.0
17031831700,Census Tract 8317; Cook County; Illinois,47232.0
17031831800,Census Tract 8318; Cook County; Illinois,84357.0
17031831900,Census Tract 8319; Cook County; Illinois,131567.0
17031832000,Census Tract 8320; Cook County; Illinois,146944.0
17031832100,Census Tract 8321; Cook County; Illinois,84875.0
17031832200,Census Tract 8322; Cook County; Illinois,152902.0
17031832300,Census Tract 8323; Cook County; Illinois,131212.0
17031832400,Census Tract 8324; Cook County; Illinois,128000.0
17031832500,Census Tract 8325; Cook County; Illinois,148971.0
17031832600,Census Tract 8326; Cook County; Illinois,211324.0
17031832900,Census Tract 8329; Cook County; Illinois,80951.0
17031833000,Census Tract 8330; Cook County; Illinois,169489.0
17031833100,Census Tract 8331; Cook County; Illinois,168125.0
17031833300,Census Tract 8333; Cook County; Illinois,90806.0
17031833900,Census Tract 8339; Cook County; Illinois,40694.0
17031834000,Census Tract 8340; Cook County; Illinois,41225.0
17031834200,Census Tract 8342; Cook County; Illinois,63523.0
17031834300,Census Tract 8343; Cook County; Illinois,52425.0
17031834400,Census Tract 8344; Cook County; Illinois,40588.0
17031834500,Census Tract 8345; Cook County; Illinois,53958.0
17031834600,Census Tract 8346; Cook County; Illinois,24836.0
17031834700,Census Tract 8347; Cook County; Illinois,37000.0
17031834800,Census Tract 8348; Cook County; Illinois,21636.0
17031834900,Census Tract 8349; Cook County; Illinois,20086.0
17031835000,Census Tract 8350; Cook County; Illinois,41907.0
17031835100,Census Tract 8351; Cook County; Illinois,46414.0
17031835200,Census Tract 8352; Cook County; Illinois,79000.0
17031835500,Census Tract 8355; Cook County; Illinois,20669.0
17031835600,Census Tract 8356; Cook County; Illinois,14074.0
17031835800,Census Tract 8358; Cook County; Illinois,84500.0
17031836000,Census Tract 8360; Cook County; Illinois,79485.0
17031836100,Census Tract 8361; Cook County; Illinois,19645.0
17031836200,Census Tract 8362; Cook County; Illinois,
17031836300,Census Tract 8363; Cook County; Illinois,50729.0
17031836400,Census Tract 8364; Cook County; Illinois,27012.0
17031836500,Census Tract 8365; Cook County; Illinois,
17031836600,Census Tract 8366; Cook County; Illinois,84667.0
17031836700,Census Tract 8367; Cook County; Illinois,47439.0
17031836800,Census Tract 8368; Cook County; Illinois,22642.0
17031836900,Census Tract 8369; Cook County; Illinois,43333.0
17031837000,Census Tract 8370; Cook County; Illinois,43951.0
17031837100,Census Tract 8371; Cook County; Illinois,61351.0
17031837300,Census Tract 8373; Cook County; Illinois,22197.0
17031837400,Census Tract 8374; Cook County; Illinois,45234.0
17031837800,Census Tract 8378; Cook County; Illinois,34688.0
17031838000,Census Tract 8380; Cook County; Illinois,
17031838100,Census Tract 8381; Cook County; Illinois,
17031838200,Census Tract 8382; Cook County; Illinois,105667.0
17031838300,Census Tract 8383; Cook County; Illinois,104968.0
17031838600,Census Tract 8386; Cook County; Illinois,14701.0
17031838700,Census Tract 8387; Cook County; Illinois,24074.0
17031838800,Census Tract 8388; Cook County; Illinois,24432.0
17031839000,Census Tract 8390; Cook County; Illinois,95565.0
17031839100,Census Tract 8391; Cook County; Illinois,139943.0
17031839200,Census Tract 8392; Cook County; Illinois,39133.0
17031839500,Census Tract 8395; Cook County; Illinois,55625.0
17031839600,Census Tract 8396; Cook County; Illinois,68880.0
17031839700,Census Tract 8397; Cook County; Illinois,90149.0
17031839800,Census Tract 8398; Cook County; Illinois,79643.0
17031839900,Census Tract 8399; Cook County; Illinois,89712.0
17031840000,Census Tract 8400; Cook County; Illinois,87731.0
17031840100,Census Tract 8401; Cook County; Illinois,66981.0
17031840200,Census Tract 8402; Cook County; Illinois,51771.0
17031840300,Census Tract 8403; Cook County; Illinois,74722.0
17031840400,Census Tract 8404; Cook County; Illinois,77768.0
17031840700,Census Tract 8407; Cook County; Illinois,106250.0
17031840800,Census Tract 8408; Cook County; Illinois,47572.0
17031841000,Census Tract 8410; Cook County; Illinois,105625.0
17031841100,Census Tract 8411; Cook County; Illinois,43527.0
17031841200,Census Tract 8412; Cook County; Illinois,62819.0
17031841300,Census Tract 8413; Cook County; Illinois,69327.0
17031841500,Census Tract 8415; Cook County; Illinois,24706.0
17031841700,Census Tract 8417; Cook County; Illinois,45854.0
17031841800,Census Tract 8418; Cook County; Illinois,50964.0
17031841900,Census Tract 8419; Cook County; Illinois,136955.0
17031842000,Census Tract 8420; Cook County; Illinois,135341.0
17031842100,Census Tract 8421; Cook County; Illinois,60741.0
17031842200,Census Tract 8422; Cook County; Illinois,95174.0
17031842300,Census Tract 8423; Cook County; Illinois,173082.0
17031842400,Census Tract 8424; Cook County; Illinois,100870.0
17031842500,Census Tract 8425; Cook County; Illinois,36955.0
17031842600,Census Tract 8426; Cook County; Illinois,91667.0
17031842800,Census Tract 8428; Cook County; Illinois,56667.0
17031842900,Census Tract 8429; Cook County; Illinois,21521.0
17031843000,Census Tract 8430; Cook County; Illinois,21726.0
17031843100,Census Tract 8431; Cook County; Illinois,61648.0
17031843200,Census Tract 8432; Cook County; Illinois,70525.0
17031843300,Census Tract 8433; Cook County; Illinois,65278.0
17031843400,Census Tract 8434; Cook County; Illinois,43021.0
17031843500,Census Tract 8435; Cook County; Illinois,55833.0
17031843600,Census Tract 8436; Cook County; Illinois,71359.0
17031843700,Census Tract 8437; Cook County; Illinois,134000.0
17031843800,Census Tract 8438; Cook County; Illinois,57885.0
17031843900,Census Tract 8439; Cook County; Illinois,47760.0
17031844600,Census Tract 8446; Cook County; Illinois,56848.0
17031844700,Census Tract 8447; Cook County; Illinois,69583.0
17031980000,Census Tract 9800; Cook County; Illinois,
17031980100,Census Tract 9801; Cook County; Illinois,
17031990000,Census Tract 9900; Cook County; Illinois,
