geoid,tract_name,median_income,workers_total,workers_car,workers_public,workers_walk,workers_other,workers_home,pct_car,pct_public,pct_walk,pct_other,pct_home,hh_total,hh_no_vehicle,hh_one_vehicle,hh_two_vehicle,hh_three_plus_vehicle,pct_hh_no_vehicle,pct_hh_one_vehicle,pct_hh_two_vehicle,pct_hh_three_plus_vehicle,mean_travel_time_min
17031816200,Census Tract 8162; Cook County; Illinois,92943.0,2377,2195,0,0,0,164,0.9234328986116954,0.0,0.0,0.0,0.0689945309213294,1803,142,711,616,196,0.0787576261785912,0.3943427620632279,0.3416528008874098,0.1087077093732667,36.88333333333333
17031816300,Census Tract 8163; Cook County; Illinois,64177.0,2255,1952,63,0,96,113,0.8656319290465632,0.0279379157427937,0.0,0.0425720620842572,0.050110864745011,1547,204,427,476,192,0.1318681318681318,0.2760180995475113,0.3076923076923077,0.1241111829347123,35.7
17031816401,Census Tract 8164.01; Cook County; Illinois,71250.0,1776,1612,87,0,45,16,0.9076576576576576,0.0489864864864864,0.0,0.0253378378378378,0.009009009009009,1156,123,362,352,137,0.1064013840830449,0.3131487889273356,0.3044982698961938,0.1185121107266436,29.33333333333333
17031816402,Census Tract 8164.02; Cook County; Illinois,57785.0,2082,1911,25,5,28,71,0.9178674351585014,0.0120076849183477,0.0024015369836695,0.0134486071085494,0.0341018251681075,1381,145,474,377,155,0.1049963794351918,0.3432295438088342,0.2729905865314989,0.112237509051412,33.516666666666666
17031816500,Census Tract 8165; Cook County; Illinois,61396.0,2099,1813,15,0,102,169,0.863744640304907,0.0071462601238685,0.0,0.0485945688423058,0.0805145307289185,1416,72,485,515,295,0.0508474576271186,0.3425141242937853,0.3637005649717514,0.2083333333333333,32.166666666666664
17031816600,Census Tract 8166; Cook County; Illinois,71280.0,1864,1733,0,0,79,52,0.9297210300429184,0.0,0.0,0.042381974248927,0.0278969957081545,1156,59,377,476,141,0.051038062283737,0.3261245674740484,0.4117647058823529,0.1219723183391003,30.2
17031816700,Census Tract 8167; Cook County; Illinois,66186.0,1308,1163,59,0,6,54,0.8891437308868502,0.0451070336391437,0.0,0.0045871559633027,0.0412844036697247,985,108,256,323,203,0.1096446700507614,0.2598984771573604,0.3279187817258883,0.2060913705583756,20.9
17031816800,Census Tract 8168; Cook County; Illinois,82469.0,2744,2293,47,0,11,393,0.8356413994169096,0.0171282798833819,0.0,0.0040087463556851,0.1432215743440233,2115,316,542,723,389,0.1494089834515366,0.2562647754137115,0.3418439716312056,0.1839243498817966,39.18333333333333
17031816900,Census Tract 8169; Cook County; Illinois,92270.0,3131,2494,252,0,12,306,0.796550622804216,0.0804854679016288,0.0,0.0038326413286489,0.0977323538805493,1746,66,619,764,191,0.0378006872852233,0.354524627720504,0.4375715922107674,0.1093928980526918,47.083333333333336
17031817000,Census Tract 8170; Cook County; Illinois,73704.0,2169,1839,166,46,1,66,0.8478561549100968,0.0765329644997694,0.0212079299216228,0.0004610419548178,0.0304287690179806,1638,147,675,523,168,0.0897435897435897,0.412087912087912,0.3192918192918192,0.1025641025641025,35.05
17031817101,Census Tract 8171.01; Cook County; Illinois,63323.0,1927,1631,9,35,51,170,0.8463933575505967,0.0046704722366372,0.0181629475869226,0.0264660093409444,0.0882200311364815,1683,182,563,674,186,0.1081402257872846,0.3345216874628639,0.4004753416518122,0.1105169340463458,29.28333333333333
17031817102,Census Tract 8171.02; Cook County; Illinois,85357.0,1131,959,39,4,0,106,0.847922192749779,0.0344827586206896,0.0035366931918656,0.0,0.0937223695844385,1036,117,422,282,150,0.1129343629343629,0.4073359073359073,0.2722007722007722,0.1447876447876447,17.083333333333332
17031817200,Census Tract 8172; Cook County; Illinois,47147.0,1520,1130,72,0,64,254,0.743421052631579,0.0473684210526315,0.0,0.0421052631578947,0.1671052631578947,1367,177,643,341,161,0.1294806144842721,0.4703730797366496,0.2494513533284564,0.1177761521580102,21.1
17031817300,Census Tract 8173; Cook County; Illinois,72132.0,1171,968,85,0,34,72,0.8266438941076003,0.0725875320239111,0.0,0.0290350128095644,0.0614859094790777,769,116,147,271,162,0.1508452535760728,0.1911573472041612,0.3524057217165149,0.2106631989596879,18.316666666666663
17031817400,Census Tract 8174; Cook County; Illinois,98214.0,1582,1328,60,0,37,157,0.8394437420986094,0.0379266750948166,0.0,0.0233881163084702,0.0992414664981036,1008,83,229,462,105,0.0823412698412698,0.2271825396825396,0.4583333333333333,0.1041666666666666,23.75
17031817500,Census Tract 8175; Cook County; Illinois,61371.0,1538,1252,69,0,0,217,0.8140442132639792,0.0448634590377113,0.0,0.0,0.1410923276983094,1276,271,511,294,53,0.2123824451410658,0.4004702194357367,0.2304075235109718,0.0415360501567398,22.016666666666666
17031817600,Census Tract 8176; Cook County; Illinois,50582.0,1272,1003,95,0,62,112,0.7885220125786163,0.0746855345911949,0.0,0.0487421383647798,0.0880503144654088,1247,167,437,492,117,0.1339214113873296,0.3504410585404972,0.3945469125902165,0.0938251804330392,19.33333333333333
17031817700,Census Tract 8177; Cook County; Illinois,84688.0,2003,1587,148,0,9,259,0.7923115327009486,0.073889166250624,0.0,0.0044932601098352,0.1293060409385921,1666,39,859,292,294,0.0234093637454982,0.5156062424969988,0.1752701080432173,0.1764705882352941,29.066666666666663
17031817900,Census Tract 8179; Cook County; Illinois,63207.0,2786,2384,179,0,82,105,0.8557071069633884,0.0642498205312275,0.0,0.0294328786791098,0.0376884422110552,2338,269,1265,295,254,0.1150556030795551,0.5410607356715141,0.1261762189905902,0.1086398631308811,44.68333333333333
17031818000,Census Tract 8180; Cook County; Illinois,53384.0,1546,1242,10,0,78,216,0.8033635187580854,0.0064683053040103,0.0,0.0504527813712807,0.1397153945666235,1795,198,797,578,170,0.1103064066852367,0.4440111420612813,0.3220055710306406,0.0947075208913649,22.166666666666668
17031818100,Census Tract 8181; Cook County; Illinois,112308.0,1217,891,101,0,33,192,0.7321281840591619,0.0829909613804437,0.0,0.0271158586688578,0.1577649958915365,926,27,386,302,178,0.029157667386609,0.4168466522678186,0.326133909287257,0.1922246220302375,17.083333333333332
17031818200,Census Tract 8182; Cook County; Illinois,110391.0,2608,2213,92,9,30,264,0.848542944785276,0.0352760736196319,0.0034509202453987,0.0115030674846625,0.1012269938650306,1907,74,640,850,321,0.0388044048243314,0.3356056633455689,0.4457262716308338,0.1683272155217619,39.06666666666667
17031818300,Census Tract 8183; Cook County; Illinois,69583.0,3118,2436,250,0,66,318,0.7812700449005773,0.0801796023091725,0.0,0.0211674150096215,0.1019884541372674,2101,251,487,876,317,0.1194669205140409,0.2317943836268443,0.4169443122322703,0.1508805330794859,46.66666666666666
17031818401,Census Tract 8184.01; Cook County; Illinois,80841.0,1617,1095,105,0,10,348,0.6771799628942486,0.0649350649350649,0.0,0.0061842918985776,0.2152133580705009,1357,122,506,440,261,0.0899042004421518,0.3728813559322034,0.3242446573323507,0.1923360353721444,21.15
17031818402,Census Tract 8184.02; Cook County; Illinois,96092.0,1534,1244,39,10,0,207,0.8109517601043025,0.0254237288135593,0.0065189048239895,0.0,0.134941329856584,1593,227,511,578,207,0.1424984306340238,0.3207784055241682,0.3628374136848713,0.1299435028248587,22.116666666666667
17031818500,Census Tract 8185; Cook County; Illinois,104424.0,2660,1746,160,0,203,551,0.656390977443609,0.0601503759398496,0.0,0.0763157894736842,0.2071428571428571,2391,72,774,1291,210,0.0301129234629861,0.3237139272271016,0.5399414470932664,0.0878293601003764,35.15
17031818600,Census Tract 8186; Cook County; Illinois,98125.0,2433,1701,173,13,11,535,0.6991368680641183,0.0711056309083436,0.0053431976983148,0.0045211672831894,0.2198931360460337,1891,112,763,741,266,0.0592279217345319,0.4034902168164992,0.3918561607615018,0.1406663141195135,31.633333333333333
17031818700,Census Tract 8187; Cook County; Illinois,122985.0,2046,1616,166,12,61,179,0.7898338220918866,0.0811339198435972,0.0058651026392961,0.0298142717497556,0.0874877810361681,1531,40,548,680,175,0.0261267145656433,0.3579359895493141,0.4441541476159373,0.1143043762246897,31.116666666666667
17031818800,Census Tract 8188; Cook County; Illinois,117321.0,2855,1954,391,9,47,454,0.6844133099824868,0.1369527145359019,0.0031523642732049,0.01646234676007,0.1590192644483362,2132,113,780,904,193,0.0530018761726078,0.3658536585365853,0.424015009380863,0.0905253283302063,40.016666666666666
17031818900,Census Tract 8189; Cook County; Illinois,110000.0,2110,1560,95,29,103,304,0.7393364928909952,0.0450236966824644,0.0137440758293838,0.0488151658767772,0.1440758293838862,1858,269,600,777,184,0.1447793326157158,0.3229278794402583,0.4181916038751345,0.0990312163616792,30.1
17031819000,Census Tract 8190; Cook County; Illinois,185721.0,2126,1285,255,0,58,468,0.6044214487300094,0.1199435559736594,0.0,0.0272812793979303,0.2201317027281279,1463,66,323,766,223,0.0451127819548872,0.2207792207792207,0.5235816814764184,0.1524265208475734,27.633333333333333
17031819100,Census Tract 8191; Cook County; Illinois,45531.0,1710,1347,39,0,84,222,0.787719298245614,0.0228070175438596,0.0,0.0491228070175438,0.1298245614035087,2044,186,933,570,131,0.0909980430528375,0.4564579256360078,0.2788649706457926,0.0640900195694716,24.8
17031819200,Census Tract 8192; Cook County; Illinois,83905.0,3186,2222,329,0,70,495,0.6974262397991211,0.1032642812303829,0.0,0.0219711236660389,0.1553672316384181,2197,84,708,927,186,0.0382339553937187,0.3222576240327719,0.4219390077378243,0.0846609012289485,44.85
17031819300,Census Tract 8193; Cook County; Illinois,95759.0,1331,893,115,0,45,278,0.6709241172051089,0.0864012021036814,0.0,0.033809166040571,0.2088655146506386,1039,25,441,362,169,0.0240615976900866,0.424446583253128,0.3484119345524543,0.1626564003849855,17.55
17031819400,Census Tract 8194; Cook County; Illinois,75425.0,2861,2130,135,16,47,444,0.7444949318420133,0.047186298497029,0.0055924501922404,0.0164278224397063,0.1551904928346732,2274,130,701,1003,372,0.0571679859278803,0.3082673702726473,0.4410729991204925,0.1635883905013192,40.28333333333333
17031819500,Census Tract 8195; Cook County; Illinois,91382.0,1727,1040,173,0,58,456,0.6022003474232773,0.1001737116386797,0.0,0.0335842501447597,0.2640416907932831,1477,123,784,470,72,0.0832769126607989,0.5308056872037915,0.3182125930941097,0.0487474610697359,21.183333333333334
17031819600,Census Tract 8196; Cook County; Illinois,207179.0,2139,1277,192,0,25,633,0.5970079476390837,0.0897615708274894,0.0,0.0116877045348293,0.2959326788218794,1397,6,302,855,217,0.0042949176807444,0.2161775232641374,0.6120257695060844,0.1553328561202576,25.1
17031819700,Census Tract 8197; Cook County; Illinois,210819.0,2780,1409,384,21,26,906,0.5068345323741007,0.1381294964028777,0.0075539568345323,0.0093525179856115,0.3258992805755396,1823,67,370,1023,306,0.0367526055951727,0.2029621503017005,0.5611629182665935,0.1678551837630279,31.23333333333333
17031819801,Census Tract 8198.01; Cook County; Illinois,225650.0,2339,1343,251,9,68,668,0.5741769987174006,0.1073108165882855,0.0038477982043608,0.0290722530996152,0.2855921333903377,1625,44,377,895,280,0.027076923076923,0.232,0.5507692307692308,0.1723076923076923,27.85
17031819802,Census Tract 8198.02; Cook County; Illinois,196125.0,1083,706,109,0,10,249,0.6518928901200369,0.100646352723915,0.0,0.0092336103416435,0.2299168975069252,912,11,151,574,133,0.0120614035087719,0.1655701754385964,0.6293859649122807,0.1458333333333333,13.9
17031819900,Census Tract 8199; Cook County; Illinois,235402.0,1360,909,154,0,0,288,0.6683823529411764,0.113235294117647,0.0,0.0,0.2117647058823529,1035,10,223,577,195,0.0096618357487922,0.2154589371980676,0.557487922705314,0.1884057971014492,17.866666666666667
17031820000,Census Tract 8200; Cook County; Illinois,,932,483,226,20,0,203,0.5182403433476395,0.242489270386266,0.0214592274678111,0.0,0.2178111587982832,666,41,82,359,165,0.0615615615615615,0.1231231231231231,0.539039039039039,0.2477477477477477,12.15
17031820101,Census Tract 8201.01; Cook County; Illinois,139018.0,3258,1980,266,0,13,983,0.6077348066298343,0.0816451810926949,0.0,0.0039901780233271,0.3017188459177409,3263,174,897,1525,569,0.053325160894882,0.2749003984063745,0.4673613239350291,0.1743794054551026,37.91666666666666
17031820103,Census Tract 8201.03; Cook County; Illinois,89834.0,2061,1525,180,25,41,290,0.739932071809801,0.0873362445414847,0.012130033964095,0.0198932557011159,0.1407083939835031,1691,50,631,758,137,0.0295683027794204,0.3731519810762862,0.4482554701360142,0.081017149615612,29.516666666666666
17031820104,Census Tract 8201.04; Cook County; Illinois,85703.0,2370,1710,94,0,21,502,0.7215189873417721,0.0396624472573839,0.0,0.0088607594936708,0.2118143459915611,1781,104,713,680,150,0.0583941605839416,0.4003368893879843,0.3818079730488489,0.0842223469960696,31.133333333333333
17031820202,Census Tract 8202.02; Cook County; Illinois,75918.0,1430,1236,45,0,22,121,0.8643356643356643,0.0314685314685314,0.0,0.0153846153846153,0.0846153846153846,1323,86,498,520,136,0.0650037792894935,0.3764172335600907,0.3930461073318216,0.1027966742252456,21.816666666666663
17031820203,Census Tract 8202.03; Cook County; Illinois,124769.0,1572,1379,27,0,0,158,0.8772264631043257,0.0171755725190839,0.0,0.0,0.1005089058524173,1341,49,272,627,365,0.0365398956002982,0.2028337061894108,0.4675615212527964,0.2721849366144668,23.566666666666663
17031820204,Census Tract 8202.04; Cook County; Illinois,105871.0,2504,1718,375,0,0,328,0.6861022364217252,0.1497603833865814,0.0,0.0,0.1309904153354632,2347,93,1022,679,226,0.0396250532594801,0.4354495100127822,0.2893054963783553,0.0962931401789518,36.266666666666666
17031820300,Census Tract 8203; Cook County; Illinois,69306.0,2646,2260,282,0,12,67,0.854119425547997,0.1065759637188208,0.0,0.0045351473922902,0.0253212396069538,1775,66,610,505,306,0.0371830985915492,0.3436619718309859,0.2845070422535211,0.1723943661971831,42.98333333333333
17031820400,Census Tract 8204; Cook County; Illinois,56250.0,1806,1492,120,13,97,84,0.8261351052048727,0.0664451827242525,0.0071982281284606,0.0537098560354374,0.0465116279069767,1842,201,546,648,379,0.1091205211726384,0.2964169381107492,0.3517915309446254,0.2057546145494028,28.7
17031820501,Census Tract 8205.01; Cook County; Illinois,70105.0,2407,2259,11,10,49,50,0.9385126713751558,0.0045700041545492,0.0041545492314083,0.0203572912339011,0.0207727461570419,1965,117,699,755,316,0.0595419847328244,0.3557251908396946,0.3842239185750636,0.1608142493638676,39.28333333333333
17031820502,Census Tract 8205.02; Cook County; Illinois,63909.0,2441,2119,15,0,18,256,0.8680868496517821,0.0061450225317492,0.0,0.0073740270380991,0.1048750512085211,2156,267,690,757,290,0.1238404452690166,0.3200371057513915,0.3511131725417439,0.1345083487940631,36.41666666666666
17031820603,Census Tract 8206.03; Cook County; Illinois,64699.0,2481,2201,79,12,0,180,0.8871422813381701,0.0318419991938734,0.0048367593712212,0.0,0.0725513905683192,1980,69,614,727,494,0.0348484848484848,0.3101010101010101,0.3671717171717171,0.2494949494949495,38.35
17031820604,Census Tract 8206.04; Cook County; Illinois,51029.0,1347,1278,9,0,19,41,0.9487750556792872,0.0066815144766146,0.0,0.014105419450631,0.0304380103934669,1374,186,603,391,164,0.1353711790393013,0.4388646288209607,0.284570596797671,0.1193595342066957,21.766666666666666
17031820605,Census Tract 8206.05; Cook County; Illinois,63009.0,3099,2627,203,0,118,83,0.8476928041303646,0.0655050016134236,0.0,0.0380767989674088,0.0267828331719909,2007,244,997,442,238,0.1215744892874937,0.4967613353263577,0.2202291978076731,0.1185849526656701,50.266666666666666
17031820606,Census Tract 8206.06; Cook County; Illinois,96875.0,2111,1630,10,0,0,471,0.7721459024159166,0.0047370914258645,0.0,0.0,0.2231170061582188,1724,37,569,780,296,0.0214617169373549,0.330046403712297,0.4524361948955916,0.1716937354988399,27.33333333333333
17031820700,Census Tract 8207; Cook County; Illinois,67307.0,3237,2751,115,0,0,352,0.8498609823911029,0.0355267222737102,0.0,0.0,0.1087426629595304,2625,274,967,1003,183,0.1043809523809523,0.3683809523809523,0.3820952380952381,0.0697142857142857,48.083333333333336
17031820800,Census Tract 8208; Cook County; Illinois,85036.0,1672,1449,41,3,52,118,0.8666267942583732,0.0245215311004784,0.0017942583732057,0.0311004784688995,0.0705741626794258,1047,22,318,360,283,0.0210124164278892,0.3037249283667622,0.3438395415472779,0.2702960840496657,25.9
17031820901,Census Tract 8209.01; Cook County; Illinois,73245.0,2400,2163,43,0,15,172,0.90125,0.0179166666666666,0.0,0.00625,0.0716666666666666,1749,160,404,700,344,0.0914808461978273,0.230989136649514,0.4002287021154945,0.1966838193253287,37.13333333333333
17031820902,Census Tract 8209.02; Cook County; Illinois,107750.0,2730,2382,181,9,78,80,0.8725274725274725,0.0663003663003663,0.0032967032967032,0.0285714285714285,0.0293040293040293,1809,75,414,764,452,0.0414593698175787,0.2288557213930348,0.4223327805417358,0.249861802100608,44.16666666666666
17031821001,Census Tract 8210.01; Cook County; Illinois,62069.0,2504,2255,70,0,13,148,0.9005591054313099,0.0279552715654952,0.0,0.0051916932907348,0.0591054313099041,1721,126,571,606,267,0.073213248111563,0.3317838466008135,0.3521208599651365,0.1551423590935502,39.266666666666666
17031821002,Census Tract 8210.02; Cook County; Illinois,72418.0,2141,2021,10,50,0,60,0.9439514245679588,0.0046707146193367,0.0233535730966837,0.0,0.0280242877160205,1863,103,620,575,264,0.0552871712292002,0.3327965646806226,0.3086419753086419,0.1417069243156199,34.68333333333333
17031821101,Census Tract 8211.01; Cook County; Illinois,84034.0,1904,1664,50,0,32,158,0.8739495798319328,0.0262605042016806,0.0,0.0168067226890756,0.0829831932773109,1473,48,511,492,301,0.0325865580448065,0.3469110658520027,0.3340122199592668,0.2043448744059742,29.1
17031821102,Census Tract 8211.02; Cook County; Illinois,85822.0,2136,1893,38,0,60,132,0.8862359550561798,0.0177902621722846,0.0,0.0280898876404494,0.0617977528089887,1547,77,418,652,263,0.0497737556561085,0.2702003878474466,0.4214608920491273,0.1700064641241112,33.4
17031821200,Census Tract 8212; Cook County; Illinois,38163.0,2320,1706,351,0,42,168,0.7353448275862069,0.1512931034482758,0.0,0.018103448275862,0.0724137931034482,2383,451,1141,656,50,0.1892572387746538,0.4788082249265631,0.2752832563994964,0.0209819555182543,35.86666666666667
17031821300,Census Tract 8213; Cook County; Illinois,57937.0,2904,2487,262,0,57,61,0.856404958677686,0.0902203856749311,0.0,0.0196280991735537,0.0210055096418732,2430,657,945,564,185,0.2703703703703703,0.3888888888888889,0.2320987654320987,0.0761316872427983,47.38333333333333
17031821401,Census Tract 8214.01; Cook County; Illinois,51707.0,949,511,178,0,0,216,0.5384615384615384,0.1875658587987355,0.0,0.0,0.2276080084299262,967,63,540,311,49,0.0651499482936918,0.5584281282316442,0.3216132368148914,0.0506721820062047,12.216666666666669
17031821402,Census Tract 8214.02; Cook County; Illinois,74375.0,1290,1065,214,0,0,11,0.8255813953488372,0.165891472868217,0.0,0.0,0.0085271317829457,1228,233,521,321,37,0.1897394136807817,0.4242671009771987,0.261400651465798,0.0301302931596091,21.316666666666663
17031821500,Census Tract 8215; Cook County; Illinois,36705.0,485,364,53,0,0,68,0.7505154639175258,0.1092783505154639,0.0,0.0,0.1402061855670103,540,155,280,91,14,0.287037037037037,0.5185185185185185,0.1685185185185185,0.0259259259259259,6.95
17031821600,Census Tract 8216; Cook County; Illinois,83088.0,2302,1563,220,0,0,404,0.6789748045178106,0.0955690703735881,0.0,0.0,0.1754995655951346,1769,104,574,755,258,0.0587902769926512,0.3244771057094404,0.4267947993216506,0.1458451102317693,31.633333333333333
17031821700,Census Tract 8217; Cook County; Illinois,99679.0,2174,1794,108,0,0,272,0.8252069917203312,0.0496780128794848,0.0,0.0,0.125114995400184,1773,123,492,885,225,0.0693739424703891,0.2774957698815566,0.4991539763113367,0.1269035532994923,31.7
17031821800,Census Tract 8218; Cook County; Illinois,95455.0,2833,2048,140,0,166,439,0.7229085774797035,0.0494175785386516,0.0,0.0585951288386869,0.1549594069890575,2004,76,609,740,447,0.0379241516966067,0.3038922155688622,0.3692614770459081,0.2230538922155688,39.9
17031821900,Census Tract 8219; Cook County; Illinois,101071.0,2152,1736,90,0,36,239,0.8066914498141264,0.0418215613382899,0.0,0.0167286245353159,0.1110594795539033,1782,91,562,744,206,0.0510662177328843,0.3153759820426487,0.4175084175084175,0.1156004489337822,31.883333333333333
17031822000,Census Tract 8220; Cook County; Illinois,59265.0,2049,1690,176,0,53,123,0.8247925817471937,0.0858955588091752,0.0,0.0258662762323084,0.0600292825768667,1916,37,1045,654,113,0.0193110647181628,0.5454070981210856,0.3413361169102296,0.0589770354906054,32.1
17031822101,Census Tract 8221.01; Cook County; Illinois,81942.0,1940,1578,56,0,45,240,0.8134020618556701,0.0288659793814433,0.0,0.0231958762886597,0.1237113402061855,1546,33,522,645,294,0.0213454075032341,0.3376455368693402,0.4172056921086675,0.1901681759379042,28.33333333333333
17031822102,Census Tract 8221.02; Cook County; Illinois,72375.0,2157,1694,34,0,163,266,0.7853500231803431,0.0157626332869726,0.0,0.0755679184051923,0.1233194251274918,1917,298,769,513,214,0.1554512258737611,0.4011476264997392,0.2676056338028169,0.1116327595200834,31.516666666666666
17031822200,Census Tract 8222; Cook County; Illinois,90517.0,1755,1489,71,36,0,145,0.8484330484330485,0.0404558404558404,0.0205128205128205,0.0,0.0826210826210826,1318,16,535,603,89,0.0121396054628224,0.4059180576631259,0.4575113808801214,0.0675265553869499,26.83333333333333
17031822301,Census Tract 8223.01; Cook County; Illinois,103247.0,1858,1601,35,0,54,168,0.8616792249730894,0.018837459634015,0.0,0.0290635091496232,0.0904198062432723,1190,15,217,479,403,0.0126050420168067,0.1823529411764705,0.4025210084033613,0.3386554621848739,28.166666666666668
17031822302,Census Tract 8223.02; Cook County; Illinois,84554.0,2191,1831,100,32,88,140,0.8356914650844364,0.0456412596987676,0.0146052031036056,0.0401643085349155,0.0638977635782747,1653,96,676,534,229,0.058076225045372,0.4089534180278282,0.323049001814882,0.1385359951603146,34.18333333333333
17031822400,Census Tract 8224; Cook County; Illinois,67692.0,2508,2208,45,0,59,136,0.8803827751196173,0.0179425837320574,0.0,0.0235247208931419,0.0542264752791068,1994,87,794,833,157,0.0436308926780341,0.3981945837512538,0.417753259779338,0.0787362086258776,39.53333333333333
17031822500,Census Tract 8225; Cook County; Illinois,104375.0,1923,1507,58,0,53,296,0.7836713468538742,0.0301612064482579,0.0,0.0275611024440977,0.1539261570462818,1685,62,410,829,298,0.0367952522255192,0.2433234421364985,0.4919881305637982,0.1768545994065282,27.116666666666667
17031822601,Census Tract 8226.01; Cook County; Illinois,103411.0,2343,2166,39,4,0,95,0.9244558258642764,0.0166453265044814,0.0017072129748186,0.0,0.0405463081519419,1549,41,394,799,199,0.0264686894770819,0.2543576500968367,0.5158166559070368,0.1284699806326662,37.46666666666667
17031822602,Census Tract 8226.02; Cook County; Illinois,73194.0,3255,2586,68,0,40,455,0.7944700460829494,0.0208909370199692,0.0,0.0122887864823348,0.1397849462365591,3205,118,1408,1091,545,0.0368174726989079,0.4393135725429017,0.340405616224649,0.1700468018720748,46.66666666666666
17031822701,Census Tract 8227.01; Cook County; Illinois,76875.0,1958,1515,158,0,14,216,0.7737487231869254,0.0806945863125638,0.0,0.0071501532175689,0.1103166496424923,1910,393,659,566,206,0.2057591623036649,0.3450261780104712,0.2963350785340314,0.1078534031413612,29.03333333333333
17031822702,Census Tract 8227.02; Cook County; Illinois,72104.0,1674,1390,53,23,51,157,0.8303464755077659,0.0316606929510155,0.0137395459976105,0.0304659498207885,0.0937873357228196,1495,147,565,536,179,0.0983277591973244,0.3779264214046823,0.3585284280936455,0.1197324414715719,25.28333333333333
17031822801,Census Tract 8228.01; Cook County; Illinois,97500.0,2015,1580,262,0,7,166,0.7841191066997518,0.1300248138957816,0.0,0.0034739454094292,0.0823821339950372,1428,90,530,565,130,0.0630252100840336,0.3711484593837535,0.3956582633053221,0.0910364145658263,30.816666666666663
17031822802,Census Tract 8228.02; Cook County; Illinois,111648.0,1446,1239,64,0,1,142,0.8568464730290456,0.0442600276625172,0.0,0.0006915629322268,0.0982019363762102,1291,133,289,599,131,0.1030209140201394,0.2238574748257165,0.463981409759876,0.1014717273431448,21.73333333333333
17031822900,Census Tract 8229; Cook County; Illinois,76419.0,1003,769,65,0,7,103,0.7666999002991027,0.0648055832502492,0.0,0.0069790628115653,0.102691924227318,770,41,254,271,125,0.0532467532467532,0.3298701298701298,0.3519480519480519,0.1623376623376623,15.0
17031823001,Census Tract 8230.01; Cook County; Illinois,67019.0,3230,2639,87,0,21,404,0.8170278637770898,0.0269349845201238,0.0,0.006501547987616,0.1250773993808049,2683,410,1306,631,113,0.1528140141632501,0.4867685426761088,0.235184494968319,0.0421170331718225,47.1
17031823002,Census Tract 8230.02; Cook County; Illinois,93125.0,2508,2236,62,0,0,210,0.8915470494417863,0.0247208931419457,0.0,0.0,0.0837320574162679,1959,126,644,671,223,0.0643185298621745,0.3287391526288923,0.3425216947422154,0.1138335885655947,38.3
17031823101,Census Tract 8231.01; Cook County; Illinois,55637.0,1804,1491,50,0,133,111,0.8264966740576497,0.0277161862527716,0.0,0.0737250554323725,0.0615299334811529,1649,122,654,578,244,0.0739842328684051,0.3966040024257125,0.3505154639175257,0.1479684657368102,28.216666666666665
17031823102,Census Tract 8231.02; Cook County; Illinois,57500.0,1811,1607,0,37,17,150,0.8873550524572059,0.0,0.0204307012700165,0.0093870789618995,0.0828271673108779,1518,74,659,524,121,0.0487483530961791,0.4341238471673254,0.3451910408432148,0.0797101449275362,27.683333333333334
17031823200,Census Tract 8232; Cook County; Illinois,85054.0,1896,1562,109,42,26,157,0.8238396624472574,0.0574894514767932,0.0221518987341772,0.0137130801687763,0.0828059071729957,1811,90,734,666,252,0.0496963003865267,0.4053009387078962,0.3677526228602982,0.1391496410822749,28.98333333333333
17031823302,Census Tract 8233.02; Cook County; Illinois,55850.0,2690,2385,118,0,0,142,0.8866171003717472,0.0438661710037174,0.0,0.0,0.0527881040892193,2598,76,1443,708,206,0.029253271747498,0.5554272517321016,0.2725173210161662,0.0792917628945342,42.46666666666667
17031823303,Census Tract 8233.03; Cook County; Illinois,69020.0,2240,1778,24,0,119,280,0.79375,0.0107142857142857,0.0,0.053125,0.125,1705,130,546,668,283,0.0762463343108504,0.3202346041055718,0.3917888563049853,0.1659824046920821,32.666666666666664
17031823304,Census Tract 8233.04; Cook County; Illinois,51040.0,2347,1886,76,0,74,246,0.8035790370685982,0.0323817639539838,0.0,0.0315296122709842,0.1048146570089476,2570,351,1166,508,422,0.1365758754863813,0.4536964980544747,0.1976653696498054,0.1642023346303502,35.016666666666666
17031823400,Census Tract 8234; Cook County; Illinois,61725.0,2171,2025,44,15,73,14,0.9327498848456932,0.0202671579917088,0.0069092584062643,0.0336250575771533,0.0064486411791801,1807,302,704,533,169,0.1671278361925844,0.389596015495296,0.2949640287769784,0.0935251798561151,35.95
17031823500,Census Tract 8235; Cook County; Illinois,77304.0,2225,1980,146,24,13,62,0.8898876404494382,0.0656179775280898,0.0107865168539325,0.0058426966292134,0.0278651685393258,1448,132,498,573,90,0.0911602209944751,0.3439226519337016,0.3957182320441988,0.0621546961325966,36.05
17031823602,Census Tract 8236.02; Cook County; Illinois,81196.0,2731,2213,188,0,38,292,0.8103258879531308,0.0688392530208714,0.0,0.0139143170999633,0.1069205419260344,2738,280,970,1053,392,0.1022644265887509,0.3542731921110299,0.3845872899926954,0.1431701972242512,40.65
17031823603,Census Tract 8236.03; Cook County; Illinois,84323.0,685,562,66,0,14,37,0.8204379562043795,0.0963503649635036,0.0,0.0204379562043795,0.0540145985401459,502,45,165,185,69,0.0896414342629482,0.3286852589641434,0.3685258964143426,0.1374501992031872,10.8
