"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Car, truck, or van:","Margin of Error!!Total:!!Car, truck, or van:","Estimate!!Total:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Bus","Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Estimate!!Total:!!Taxicab","Margin of Error!!Total:!!Taxicab","Estimate!!Total:!!Motorcycle","Margin of Error!!Total:!!Motorcycle","Estimate!!Total:!!Bicycle","Margin of Error!!Total:!!Bicycle","Estimate!!Total:!!Walked","Margin of Error!!Total:!!Walked","Estimate!!Total:!!Other means","Margin of Error!!Total:!!Other means","Estimate!!Total:!!Worked from home","Margin of Error!!Total:!!Worked from home",
"0100000US","United States","157645183","166534","124059213","138960","110653318","98643","13405895","59144","9987277","43278","2030377","19509","777394","10795","406853","6119","203994","3691","5528841","19922","2629321","14403","2117756","14076","569246","6702","148661","3626","63857","2535","357134","6050","196174","3988","705862","7374","3785388","18195","1745198","13594","21267373","54435",
"1400000US17031681100","Census Tract 6811; Cook County; Illinois","685","154","303","142","196","110","107","109","93","107","0","12","0","12","14","28","0","12","131","93","40","51","91","68","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","19","240","134",
"1400000US17031681200","Census Tract 6812; Cook County; Illinois","605","213","360","163","304","146","56","42","42","37","0","12","0","12","14","21","0","12","200","128","185","127","15","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","18","34","33",
"1400000US17031681300","Census Tract 6813; Cook County; Illinois","582","198","223","114","111","68","112","90","105","89","0","12","0","12","7","14","0","12","291","140","270","136","21","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","34","51","34","41",
"1400000US17031681400","Census Tract 6814; Cook County; Illinois","775","332","543","288","527","282","16","26","16","26","0","12","0","12","0","12","0","12","204","123","120","90","84","72","0","12","0","12","0","12","0","12","0","12","0","12","20","29","0","12","8","14",
"1400000US17031690300","Census Tract 6903; Cook County; Illinois","577","296","347","252","347","252","0","12","0","12","0","12","0","12","0","12","0","12","225","151","216","150","9","11","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","9",
"1400000US17031690400","Census Tract 6904; Cook County; Illinois","1449","315","571","253","571","253","0","12","0","12","0","12","0","12","0","12","0","12","666","212","456","142","95","101","115","114","0","12","0","12","0","12","0","12","0","12","107","113","0","12","105","137",
"1400000US17031690500","Census Tract 6905; Cook County; Illinois","308","151","233","132","233","132","0","12","0","12","0","12","0","12","0","12","0","12","39","43","39","43","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","13","28","41",
"1400000US17031690900","Census Tract 6909; Cook County; Illinois","1625","398","968","323","838","276","130","105","100","91","30","50","0","12","0","12","0","12","295","152","218","135","77","67","0","12","0","12","0","12","104","104","0","12","0","12","40","50","31","36","187","135",
"1400000US17031691000","Census Tract 6910; Cook County; Illinois","991","252","658","269","622","268","36","39","36","39","0","12","0","12","0","12","0","12","178","148","85","75","93","95","0","12","0","12","0","12","0","12","0","12","53","59","0","12","0","12","102","82",
"1400000US17031691100","Census Tract 6911; Cook County; Illinois","1216","389","936","340","836","347","100","97","81","92","19","30","0","12","0","12","0","12","216","223","216","223","0","12","0","12","0","12","0","12","0","12","0","12","0","12","2","8","62","99","0","12",
"1400000US17031691200","Census Tract 6912; Cook County; Illinois","761","206","399","92","258","110","141","90","82","69","46","53","1","3","12","20","0","12","263","122","142","88","121","91","0","12","0","12","0","12","20","31","0","12","0","12","0","12","58","82","21","28",
"1400000US17031691300","Census Tract 6913; Cook County; Illinois","908","216","599","230","532","233","67","85","67","85","0","12","0","12","0","12","0","12","210","123","82","68","128","105","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","13","91","81",
"1400000US17031691400","Census Tract 6914; Cook County; Illinois","836","217","437","149","341","121","96","94","52","77","35","57","0","12","0","12","9","13","311","179","298","178","0","12","13","21","0","12","0","12","25","40","0","12","0","12","5","11","9","13","49","35",
"1400000US17031691500","Census Tract 6915; Cook County; Illinois","602","224","432","217","395","208","37","43","37","43","0","12","0","12","0","12","0","12","91","58","0","12","73","55","18","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","79","53",
"1400000US17031700100","Census Tract 7001; Cook County; Illinois","1797","469","1391","337","1113","286","278","184","152","112","126","177","0","12","0","12","0","12","315","201","272","195","0","12","43","59","0","12","0","12","26","40","0","12","16","27","26","38","0","12","23","36",
"1400000US17031700200","Census Tract 7002; Cook County; Illinois","3037","475","2459","401","1752","325","707","288","530","272","177","109","0","17","0","17","0","17","270","143","208","115","62","75","0","17","0","17","0","17","0","17","0","17","0","17","42","42","23","40","243","197",
"1400000US17031700301","Census Tract 7003.01; Cook County; Illinois","2536","380","2093","367","1854","364","239","108","72","75","0","17","85","67","82","86","0","17","250","107","98","73","68","56","84","80","0","17","0","17","0","17","0","17","0","17","2","4","51","59","140","68",
"1400000US17031700302","Census Tract 7003.02; Cook County; Illinois","2198","355","1970","378","1712","372","258","157","248","155","3","12","0","17","0","17","7","12","121","80","28","44","42","64","51","55","0","17","0","17","0","17","0","17","0","17","0","17","0","17","107","72",
"1400000US17031700401","Census Tract 7004.01; Cook County; Illinois","3327","538","2434","417","2030","363","404","219","322","198","24","38","0","17","49","66","9","14","447","189","278","154","66","68","61","68","42","46","0","17","24","38","0","17","0","17","85","74","121","127","216","168",
"1400000US17031700402","Census Tract 7004.02; Cook County; Illinois","1618","243","980","205","847","216","133","109","82","85","49","53","0","12","2","4","0","12","353","195","178","123","45","72","112","154","18","29","0","12","19","26","0","12","0","12","0","12","43","52","223","103",
"1400000US17031700501","Census Tract 7005.01; Cook County; Illinois","2648","635","1774","552","1719","550","55","49","55","49","0","17","0","17","0","17","0","17","664","290","467","340","45","69","152","210","0","17","0","17","0","17","0","17","0","17","0","17","0","17","210","243",
"1400000US17031700502","Census Tract 7005.02; Cook County; Illinois","1384","369","1037","348","892","322","145","101","118","82","0","12","0","12","10","19","17","24","71","66","17","26","39","59","15","25","0","12","0","12","48","74","0","12","0","12","29","33","0","12","199","104",
"1400000US17031710100","Census Tract 7101; Cook County; Illinois","289","132","206","113","126","91","80","63","40","63","0","12","40","2","0","12","0","12","37","45","37","45","0","12","0","12","0","12","0","12","0","12","0","12","0","12","36","21","0","12","10","25",
"1400000US17031710200","Census Tract 7102; Cook County; Illinois","1097","334","634","312","555","271","79","122","79","122","0","12","0","12","0","12","0","12","357","198","256","188","81","105","20","32","0","12","0","12","0","12","0","12","0","12","0","12","83","98","23","35",
"1400000US17031710300","Census Tract 7103; Cook County; Illinois","573","197","300","141","241","113","59","71","59","71","0","12","0","12","0","12","0","12","147","90","147","90","0","12","0","12","0","12","0","12","28","39","0","12","0","12","0","12","11","19","87","55",
"1400000US17031710400","Census Tract 7104; Cook County; Illinois","1589","451","1082","404","887","344","195","158","66","73","115","125","14","22","0","17","0","17","172","123","142","110","30","39","0","17","0","17","0","17","0","17","0","17","0","17","34","54","21","33","280","217",
"1400000US17031710500","Census Tract 7105; Cook County; Illinois","1163","320","785","249","720","240","65","48","27","26","38","51","0","12","0","12","0","12","282","161","282","161","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","19","0","12","87","78",
"1400000US17031710600","Census Tract 7106; Cook County; Illinois","794","280","385","187","280","163","105","93","36","29","69","83","0","12","0","12","0","12","384","221","276","169","108","91","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","25","35",
"1400000US17031710700","Census Tract 7107; Cook County; Illinois","1081","280","716","270","693","267","23","29","23","29","0","12","0","12","0","12","0","12","333","131","288","141","45","39","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","32","27",
"1400000US17031710800","Census Tract 7108; Cook County; Illinois","1505","391","1037","289","714","330","323","177","293","175","30","54","0","12","0","12","0","12","291","180","215","139","76","119","0","12","0","12","0","12","30","52","0","12","0","12","31","51","0","12","116","102",
"1400000US17031710900","Census Tract 7109; Cook County; Illinois","723","130","420","98","420","98","0","12","0","12","0","12","0","12","0","12","0","12","176","104","140","80","36","38","0","12","0","12","0","12","5","11","0","12","0","12","66","62","0","12","56","47",
"1400000US17031711000","Census Tract 7110; Cook County; Illinois","1132","261","850","215","823","212","27","43","27","43","0","12","0","12","0","12","0","12","195","149","82","115","82","75","31","48","0","12","0","12","0","12","0","12","0","12","0","12","28","44","59","70",
"1400000US17031711100","Census Tract 7111; Cook County; Illinois","1108","304","656","155","593","137","63","76","63","76","0","12","0","12","0","12","0","12","174","102","103","76","51","57","20","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","278","161",
"1400000US17031711200","Census Tract 7112; Cook County; Illinois","1928","436","1255","223","1093","193","162","101","112","98","50","57","0","12","0","12","0","12","411","316","405","315","6","9","0","12","0","12","0","12","0","12","0","12","0","12","114","93","10","17","138","115",
"1400000US17031711300","Census Tract 7113; Cook County; Illinois","595","119","465","107","465","107","0","12","0","12","0","12","0","12","0","12","0","12","63","61","17","20","46","55","0","12","0","12","0","12","0","12","0","12","0","12","6","12","0","12","61","39",
"1400000US17031711400","Census Tract 7114; Cook County; Illinois","864","173","653","146","596","134","57","43","48","37","0","12","0","12","9","15","0","12","139","96","139","96","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1","2","28","31","43","32",
"1400000US17031711500","Census Tract 7115; Cook County; Illinois","822","175","585","163","541","157","44","51","44","51","0","12","0","12","0","12","0","12","160","113","82","72","78","87","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","77","52",
"1400000US17031720100","Census Tract 7201; Cook County; Illinois","1311","209","855","168","803","153","52","73","1","3","51","73","0","12","0","12","0","12","142","64","28","33","0","12","114","60","0","12","0","12","0","12","0","12","0","12","1","3","49","75","264","112",
"1400000US17031720200","Census Tract 7202; Cook County; Illinois","1728","232","913","168","823","169","90","68","90","68","0","12","0","12","0","12","0","12","488","140","125","100","86","49","277","107","0","12","0","12","0","12","0","12","0","12","34","31","34","39","259","118",
"1400000US17031720300","Census Tract 7203; Cook County; Illinois","1725","371","983","291","801","195","182","203","182","203","0","12","0","12","0","12","0","12","306","128","0","12","53","78","253","112","0","12","0","12","0","12","0","12","19","28","70","86","0","12","347","129",
"1400000US17031720400","Census Tract 7204; Cook County; Illinois","990","166","819","109","799","111","20","16","20","16","0","12","0","12","0","12","0","12","75","65","3","5","0","12","34","22","38","60","0","12","0","12","0","12","0","12","8","9","16","26","72","42",
"1400000US17031720500","Census Tract 7205; Cook County; Illinois","963","207","765","203","761","203","4","6","4","6","0","12","0","12","0","12","0","12","133","54","0","12","0","12","126","54","7","11","0","12","0","12","0","12","3","6","0","12","0","12","62","37",
"1400000US17031720600","Census Tract 7206; Cook County; Illinois","838","118","663","107","622","108","41","30","19","17","0","12","0","12","22","27","0","12","36","28","0","12","0","12","36","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","139","81",
"1400000US17031720700","Census Tract 7207; Cook County; Illinois","1683","551","1116","379","1050","382","66","67","66","67","0","12","0","12","0","12","0","12","232","209","39","46","141","200","52","48","0","12","0","12","0","12","0","12","0","12","35","37","7","17","293","130",
"1400000US17031730100","Census Tract 7301; Cook County; Illinois","916","170","613","155","575","152","38","32","38","32","0","12","0","12","0","12","0","12","97","70","65","61","23","35","9","13","0","12","0","12","8","11","0","12","0","12","12","18","0","12","186","71",
"1400000US17031730201","Census Tract 7302.01; Cook County; Illinois","2373","405","1181","326","1147","324","34","57","34","57","0","17","0","17","0","17","0","17","644","277","593","279","9","14","42","68","0","17","0","17","138","221","0","17","0","17","65","107","0","17","345","216",
"1400000US17031730202","Census Tract 7302.02; Cook County; Illinois","1147","180","794","218","714","189","80","73","53","64","0","12","27","28","0","12","0","12","84","58","16","24","14","16","30","32","24","41","0","12","48","56","0","12","0","12","0","12","66","59","155","94",
"1400000US17031730300","Census Tract 7303; Cook County; Illinois","355","94","210","61","183","56","27","18","17","17","10","15","0","12","0","12","0","12","98","70","75","46","0","12","23","36","0","12","0","12","21","36","0","12","0","12","0","12","12","14","14","15",
"1400000US17031730400","Census Tract 7304; Cook County; Illinois","1808","408","1194","303","1155","306","39","46","39","46","0","12","0","12","0","12","0","12","273","137","79","95","104","87","70","61","20","29","0","12","0","12","0","12","0","12","1","3","49","68","291","154",
"1400000US17031730500","Census Tract 7305; Cook County; Illinois","1681","415","1058","341","937","372","121","101","99","97","22","34","0","12","0","12","0","12","474","275","142","110","79","70","253","243","0","12","0","12","0","12","0","12","0","12","0","12","0","12","149","103",
"1400000US17031730600","Census Tract 7306; Cook County; Illinois","1275","308","755","255","692","245","63","63","37","44","26","55","0","12","0","12","0","12","69","63","69","63","0","12","0","12","0","12","0","12","0","12","0","12","0","12","36","43","131","111","284","185",
"1400000US17031730700","Census Tract 7307; Cook County; Illinois","859","178","676","177","569","153","107","74","32","31","75","71","0","12","0","12","0","12","91","75","71","71","20","22","0","12","0","12","0","12","25","29","0","12","0","12","0","12","0","12","67","56",
"1400000US17031740100","Census Tract 7401; Cook County; Illinois","1409","240","1218","255","1185","255","33","41","33","41","0","12","0","12","0","12","0","12","91","70","0","12","0","12","59","49","0","12","32","42","0","12","0","12","0","12","0","12","0","12","100","54",
"1400000US17031740200","Census Tract 7402; Cook County; Illinois","2654","364","2118","366","1995","359","123","86","57","51","66","74","0","17","0","17","0","17","184","106","20","25","9","20","155","102","0","17","0","17","0","17","0","17","0","17","100","91","0","17","252","130",
"1400000US17031740300","Census Tract 7403; Cook County; Illinois","2350","282","2157","281","2077","276","80","72","63","67","17","27","0","17","0","17","0","17","72","53","25","30","0","17","47","45","0","17","0","17","0","17","0","17","0","17","10","18","0","17","111","60",
"1400000US17031740400","Census Tract 7404; Cook County; Illinois","2308","301","1989","343","1885","356","104","113","104","113","0","12","0","12","0","12","0","12","53","60","0","12","10","17","43","59","0","12","0","12","0","12","0","12","0","12","9","15","0","12","257","154",
"1400000US17031750100","Census Tract 7501; Cook County; Illinois","1229","279","907","278","907","278","0","12","0","12","0","12","0","12","0","12","0","12","101","114","35","51","0","12","37","49","29","37","0","12","79","96","0","12","0","12","0","12","0","12","142","85",
"1400000US17031750200","Census Tract 7502; Cook County; Illinois","1512","486","1209","506","1048","500","161","80","40","31","85","89","0","12","36","50","0","12","153","92","0","12","60","69","93","63","0","12","0","12","0","12","0","12","0","12","5","12","10","14","135","96",
"1400000US17031750300","Census Tract 7503; Cook County; Illinois","1357","237","959","174","839","139","120","82","105","81","6","9","0","12","9","12","0","12","87","52","0","12","4","7","83","52","0","12","0","12","5","8","0","12","0","12","4","6","4","7","298","186",
"1400000US17031750400","Census Tract 7504; Cook County; Illinois","1668","267","1253","216","1188","214","65","51","51","49","14","18","0","12","0","12","0","12","44","48","15","20","0","12","29","30","0","12","0","12","0","12","0","12","0","12","13","20","50","43","308","175",
"1400000US17031750500","Census Tract 7505; Cook County; Illinois","1869","716","1605","683","1364","671","241","173","235","175","0","17","6","19","0","17","0","17","144","176","19","30","0","17","125","173","0","17","0","17","0","17","0","17","0","17","0","17","51","63","69","104",
"1400000US17031750600","Census Tract 7506; Cook County; Illinois","1386","321","1068","258","894","240","174","111","144","112","30","39","0","12","0","12","0","12","138","81","136","81","2","5","0","12","0","12","0","12","0","12","0","12","0","12","14","22","7","10","159","131",
"1400000US17031760801","Census Tract 7608.01; Cook County; Illinois","2529","490","1645","485","1510","469","135","115","52","48","20","33","0","12","63","100","0","12","328","158","50","59","278","137","0","12","0","12","0","12","48","80","0","12","0","12","74","52","49","71","385","155",
"1400000US17031760802","Census Tract 7608.02; Cook County; Illinois","1147","178","861","144","737","146","124","83","113","81","11","17","0","12","0","12","0","12","161","84","57","57","104","56","0","12","0","12","0","12","0","12","0","12","0","12","12","17","0","12","113","71",
"1400000US17031760803","Census Tract 7608.03; Cook County; Illinois","3822","767","3110","605","2734","568","376","238","191","137","150","219","35","60","0","17","0","17","355","251","16","26","324","253","15","33","0","17","0","17","0","17","0","17","0","17","0","17","0","17","357","237",
"1400000US17031770201","Census Tract 7702.01; Cook County; Illinois","3486","474","2964","372","2613","434","351","272","68","84","20","31","217","265","46","76","0","17","70","86","0","17","0","17","70","86","0","17","0","17","0","17","0","17","11","21","0","17","27","31","414","236",
"1400000US17031770202","Census Tract 7702.02; Cook County; Illinois","2004","350","1572","239","1443","213","129","98","100","82","0","12","0","12","29","45","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","32","0","12","0","12","0","12","180","279","239","113",
"1400000US17031770300","Census Tract 7703; Cook County; Illinois","3569","544","2883","468","2613","462","270","169","213","148","37","43","0","17","20","29","0","17","93","124","0","17","0","17","93","124","0","17","0","17","0","17","0","17","15","24","15","25","0","17","563","228",
"1400000US17031770400","Census Tract 7704; Cook County; Illinois","2568","420","2364","434","2061","443","303","113","232","116","25","25","37","52","9","16","0","12","39","38","31","36","0","12","8","13","0","12","0","12","0","12","0","12","16","18","22","34","0","12","127","70",
"1400000US17031770500","Census Tract 7705; Cook County; Illinois","1870","358","1823","367","1424","309","399","272","399","272","0","12","0","12","0","12","0","12","37","66","37","66","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","15",
"1400000US17031770601","Census Tract 7706.01; Cook County; Illinois","1759","333","1472","307","1272","302","200","119","184","118","4","9","12","19","0","12","0","12","62","52","22","37","26","26","14","19","0","12","0","12","0","12","0","12","12","19","11","16","0","12","202","160",
"1400000US17031770602","Census Tract 7706.02; Cook County; Illinois","2782","485","2261","408","1738","348","523","176","411","201","98","131","14","22","0","12","0","12","95","65","30","35","52","61","13","20","0","12","0","12","0","12","0","12","121","118","205","112","19","30","81","56",
"1400000US17031770700","Census Tract 7707; Cook County; Illinois","1138","206","991","204","909","195","82","45","63","35","17","19","0","12","0","12","2","4","34","29","15","17","9","12","10","14","0","12","0","12","10","13","0","12","2","3","26","28","9","14","66","61",
"1400000US17031770800","Census Tract 7708; Cook County; Illinois","2668","411","2387","361","2091","417","296","262","296","262","0","17","0","17","0","17","0","17","38","60","38","60","0","17","0","17","0","17","0","17","21","36","0","17","0","17","18","20","61","64","143","148",
"1400000US17031770901","Census Tract 7709.01; Cook County; Illinois","2401","385","1831","299","1743","272","88","80","88","80","0","12","0","12","0","12","0","12","239","136","104","83","105","95","30","37","0","12","0","12","0","12","0","12","3","25","0","12","40","48","288","166",
"1400000US17031770902","Census Tract 7709.02; Cook County; Illinois","1865","365","1620","372","1524","385","96","78","78","80","0","12","7","15","8","17","3","8","23","28","0","12","16","23","7","14","0","12","0","12","0","12","7","15","0","12","45","40","0","12","170","84",
"1400000US17031800100","Census Tract 8001; Cook County; Illinois","948","175","514","101","501","96","13","14","13","14","0","12","0","12","0","12","0","12","162","74","13","21","7","12","142","73","0","12","0","12","0","12","0","12","0","12","0","12","24","27","248","85",
"1400000US17031800200","Census Tract 8002; Cook County; Illinois","2398","232","1119","219","1060","219","59","54","59","54","0","17","0","17","0","17","0","17","479","158","0","17","43","48","395","146","41","50","0","17","0","17","0","17","0","17","84","63","31","53","685","173",
"1400000US17031800300","Census Tract 8003; Cook County; Illinois","1135","187","443","149","433","147","10","15","10","15","0","12","0","12","0","12","0","12","216","70","0","12","10","15","206","69","0","12","0","12","0","12","0","12","0","12","46","43","97","103","333","102",
"1400000US17031800400","Census Tract 8004; Cook County; Illinois","1532","170","830","148","794","149","36","32","19","20","17","25","0","12","0","12","0","12","287","90","0","12","11","17","268","88","8","15","0","12","18","25","0","12","0","12","26","23","48","39","323","107",
"1400000US17031800500","Census Tract 8005; Cook County; Illinois","2312","279","1090","239","981","269","109","99","71","85","0","17","38","55","0","17","0","17","415","125","53","58","31","27","322","97","9","14","0","17","0","17","0","17","5","8","28","19","48","36","726","156",
"1400000US17031800600","Census Tract 8006; Cook County; Illinois","893","99","323","71","296","69","27","23","19","20","8","12","0","12","0","12","0","12","181","55","3","4","9","8","169","53","0","12","0","12","0","12","0","12","40","28","13","10","0","12","336","87",
"1400000US17031800700","Census Tract 8007; Cook County; Illinois","2076","235","1035","188","1014","189","21","26","21","26","0","12","0","12","0","12","0","12","320","125","0","12","6","9","314","125","0","12","0","12","0","12","0","12","0","12","66","55","31","35","624","139",
"1400000US17031800800","Census Tract 8008; Cook County; Illinois","1076","192","642","125","582","126","60","51","60","51","0","12","0","12","0","12","0","12","56","42","12","13","32","36","12","19","0","12","0","12","0","12","0","12","0","12","20","23","12","15","346","117",
"1400000US17031800900","Census Tract 8009; Cook County; Illinois","1949","322","1169","156","1027","179","142","80","106","70","36","39","0","12","0","12","0","12","356","247","11","16","136","84","209","229","0","12","0","12","0","12","0","12","11","17","50","39","14","19","349","111",
"1400000US17031801000","Census Tract 8010; Cook County; Illinois","2180","320","1122","254","1075","255","47","48","40","47","7","13","0","12","0","12","0","12","249","107","8","13","65","59","150","80","26","39","0","12","7","12","0","12","0","12","72","74","148","172","582","147",
"1400000US17031801100","Census Tract 8011; Cook County; Illinois","2280","470","689","144","665","139","24","22","7","11","17","19","0","12","0","12","0","12","470","122","20","35","16","17","434","110","0","12","0","12","0","12","0","12","0","12","30","32","10","16","1081","444",
"1400000US17031801200","Census Tract 8012; Cook County; Illinois","1438","215","688","133","679","131","9","15","9","15","0","12","0","12","0","12","0","12","122","56","0","12","7","11","107","56","8","13","0","12","0","12","0","12","0","12","61","58","49","40","518","143",
"1400000US17031801300","Census Tract 8013; Cook County; Illinois","1843","231","759","147","602","130","157","90","133","83","24","37","0","12","0","12","0","12","426","139","12","19","151","125","263","103","0","12","0","12","0","12","0","12","73","61","29","29","0","12","556","186",
"1400000US17031801400","Census Tract 8014; Cook County; Illinois","1292","143","895","185","843","192","52","40","31","27","0","12","21","27","0","12","0","12","105","68","0","12","0","12","105","68","0","12","0","12","0","12","0","12","0","12","0","12","0","12","292","97",
"1400000US17031801500","Census Tract 8015; Cook County; Illinois","3077","563","1718","357","1656","341","62","59","62","59","0","17","0","17","0","17","0","17","258","159","58","94","0","17","200","121","0","17","0","17","0","17","0","17","0","17","78","84","34","52","989","411",
"1400000US17031801601","Census Tract 8016.01; Cook County; Illinois","2021","332","1401","292","1231","290","170","108","137","96","33","46","0","12","0","12","0","12","70","55","0","12","0","12","70","55","0","12","0","12","25","41","0","12","0","12","41","44","0","12","484","140",
"1400000US17031801603","Census Tract 8016.03; Cook County; Illinois","1645","310","1287","285","1019","249","268","127","218","121","40","36","10","16","0","12","0","12","201","109","48","61","0","12","153","98","0","12","0","12","10","16","0","12","0","12","21","23","0","12","126","64",
"1400000US17031801605","Census Tract 8016.05; Cook County; Illinois","2920","502","1832","397","1603","375","229","144","197","135","0","17","32","34","0","17","0","17","256","196","0","17","15","29","241","191","0","17","0","17","18","30","0","17","43","59","101","125","0","17","670","249",
"1400000US17031801606","Census Tract 8016.06; Cook County; Illinois","3758","736","2531","759","2421","750","110","82","79","63","0","17","0","17","31","50","0","17","195","104","0","17","0","17","195","104","0","17","0","17","6","10","0","17","0","17","22","38","67","72","937","239",
"1400000US17031801607","Census Tract 8016.07; Cook County; Illinois","2749","460","1905","283","1767","297","138","79","113","72","25","31","0","17","0","17","0","17","255","151","0","17","17","19","238","149","0","17","0","17","0","17","0","17","0","17","0","17","30","26","559","280",
"1400000US17031801608","Census Tract 8016.08; Cook County; Illinois","2441","298","1823","265","1698","280","125","99","84","69","41","67","0","17","0","17","0","17","86","89","0","17","0","17","86","89","0","17","0","17","0","17","0","17","11","18","31","35","51","49","439","142",
"1400000US17031801701","Census Tract 8017.01; Cook County; Illinois","1657","173","1114","164","1026","172","88","63","75","59","0","12","13","21","0","12","0","12","123","57","0","12","0","12","123","57","0","12","0","12","0","12","0","12","7","12","0","12","0","12","413","90",
"1400000US17031801702","Census Tract 8017.02; Cook County; Illinois","2306","349","1332","185","1269","185","63","37","37","31","26","22","0","12","0","12","0","12","170","88","30","41","0","12","133","77","7","12","0","12","0","12","0","12","0","12","72","44","34","36","698","329",
"1400000US17031801800","Census Tract 8018; Cook County; Illinois","3038","555","1621","246","1499","241","122","105","122","105","0","17","0","17","0","17","0","17","208","121","0","17","108","87","82","73","18","27","0","17","0","17","0","17","20","32","32","40","41","62","1116","471",
"1400000US17031801901","Census Tract 8019.01; Cook County; Illinois","2033","270","1309","240","1176","243","133","75","128","75","0","12","0","12","0","12","5","8","102","61","0","12","0","12","102","61","0","12","0","12","0","12","0","12","0","12","85","74","150","245","387","133",
"1400000US17031801902","Census Tract 8019.02; Cook County; Illinois","1764","365","1084","231","905","219","179","98","116","72","25","40","38","60","0","12","0","12","162","113","0","12","15","24","147","111","0","12","0","12","0","12","0","12","0","12","9","14","71","89","438","159",
"1400000US17031802002","Census Tract 8020.02; Cook County; Illinois","2406","281","1728","255","1632","251","96","59","96","59","0","12","0","12","0","12","0","12","63","39","5","9","10","17","48","35","0","12","0","12","0","12","0","12","0","12","17","20","81","96","517","134",
"1400000US17031802003","Census Tract 8020.03; Cook County; Illinois","1075","137","792","134","704","131","88","37","77","35","0","12","0","12","0","12","11","11","90","49","0","12","18","22","66","44","6","9","0","12","0","12","0","12","0","12","0","12","23","28","170","67",
"1400000US17031802004","Census Tract 8020.04; Cook County; Illinois","2674","408","2169","375","1900","312","269","192","229","185","40","45","0","17","0","17","0","17","29","35","16","27","0","17","13","22","0","17","0","17","0","17","0","17","0","17","52","83","21","33","403","196",
